NP_001254479	XP_030864472
NP_056986	XP_030869450
NP_004406	XP_018884702
NP_001104026	XP_004065162
XP_011512294	XP_018868898
NP_055318	XP_030856845
XP_024301921	XP_030866640
XP_024307774	XP_030863331
NP_001157789	XP_004034418
XP_016874755	XP_030856531
XP_016861499	XP_004034088
XP_016873014	XP_030872124
NP_001341825	XP_018882858
XP_016883588	XP_004062207
XP_011525662	XP_018869888
XP_006712761	XP_018878298
NP_001258867	XP_030859925
NP_055542	XP_030860013
NP_597677	XP_018868996
XP_005272229	XP_030870319
NP_055836	XP_030868090
NP_006729	XP_030857989
XP_011511226	XP_018879793
NP_002364	XP_004056122
XP_005245072	XP_018882130
XP_005272732	XP_018874807
XP_005268084	XP_018865686
NP_000867	XP_018885063
XP_016884700	XP_018874921
NP_001157934	XP_018885996
XP_016870485	XP_030870500
XP_016856320	XP_030868191
NP_002215	XP_018884984
NP_077719	XP_030864693
NP_001278938	XP_030867745
NP_001186978	XP_030863149
XP_011511010	XP_004037902
XP_016866290	XP_030868274
NP_006827	XP_004054034
XP_005267559	XP_030857867
XP_011509253	XP_018877308
XP_005246454	XP_018877400
NP_001265227	XP_018878667
XP_006720161	XP_018865584
NP_004949	XP_030867090
XP_005268859	XP_030872405
XP_011519916	XP_030858112
XP_016877205	XP_030857747
XP_016876613	XP_004055379
NP_955452	XP_030865631
XP_011524424	XP_004059411
NP_001164100	XP_018865032
NP_940980	XP_018894945
NP_001278253	XP_030867151
XP_011521840	XP_030867504
XP_011512725	XP_004044104
NP_060087	XP_030870100
NP_065741	XP_004042671
NP_116165	XP_030871540
XP_024301812	XP_030859130
NP_001084	XP_018894335
XP_011531934	XP_004034089
NP_079413	XP_030858386
NP_997698	XP_030870413
XP_005258164	XP_018869718
NP_115593	XP_030865808
XP_016878673	XP_030859017
NP_001280555	XP_030869340
XP_024306305	XP_018868868
NP_075461	XP_030859904
NP_066022	XP_030860371
XP_016866048	XP_018885067
NP_001138890	XP_018874062
NP_001804	XP_018881584
XP_011530467	XP_018881243
XP_011519299	XP_030856470
NP_060899	XP_030859094
XP_024302187	XP_018885408
NP_001362247	XP_030870174
XP_006721664	XP_030867027
NP_056993	XP_004028909
NP_114141	XP_018883534
XP_011534351	XP_004044639
NP_057368	XP_018867400
NP_000123	XP_004065205
XP_016880042	XP_030867174
NP_001373227	XP_018870254
NP_006280	XP_030870043
XP_011541349	XP_018892252
NP_004371	XP_030858531
XP_011517818	XP_018890119
NP_001420	XP_018874155
XP_011543206	XP_018892349
XP_005246722	XP_030864331
NP_000480	XP_018874994
NP_001365690	XP_018891278
XP_011508218	XP_004027097
XP_005266191	XP_030870182
NP_000341	XP_004026208
NP_001231892	XP_018892732
XP_006718732	XP_018892827
NP_001888	XP_030858219
XP_024304557	XP_018872085
XP_005267477	XP_030857631
XP_011528760	XP_030861516
XP_016874762	XP_030856666
XP_005264574	XP_018876613
NP_001020029	XP_030857509
NP_001316055	XP_030865328
NP_005900	XP_004058725
NP_061836	XP_030860971
XP_006711705	XP_030865045
NP_001356583	XP_018878354
NP_005952	XP_030872123
NP_057417	XP_030863251
XP_016857740	XP_018883058
NP_002842	XP_018887042
NP_055495	XP_004042048
NP_001371403	XP_004059420
NP_005119	XP_018873438
XP_011522064	XP_018882600
XP_016869867	XP_004048440
XP_006719591	XP_004053610
NP_733468	XP_018866877
XP_011533097	XP_030856516
XP_011536382	XP_030872524
XP_016870167	XP_004048558
NP_004332	XP_018876816
XP_011533696	XP_004044503
XP_011510726	XP_030864789
NP_006062	XP_030861359
XP_006711821	XP_018888100
XP_016877297	XP_030857699
XP_016869811	XP_004047867
NP_001371404	XP_004059601
XP_024303906	XP_030870911
NP_001019554	XP_018894785
NP_055640	XP_018873302
NP_005112	XP_018883612
NP_006006	XP_018868906
NP_001361757	XP_018885035
NP_004548	XP_004043783
NP_055523	XP_018894231
NP_000121	XP_004027914
NP_001356197	XP_018865821
XP_005264641	XP_018876570
XP_024307952	XP_004063216
XP_006722497	XP_018869778
XP_024309291	XP_018879025
XP_006722671	XP_030862579
NP_056140	XP_018869015
XP_016859930	XP_018877514
XP_016877711	XP_030858299
XP_006721026	XP_018868213
XP_011532135	XP_018879638
XP_011510412	XP_018876550
NP_065073	XP_018885457
XP_011537058	XP_030856722
NP_001371747	XP_018889094
NP_060034	XP_030856860
NP_001269789	XP_030866643
NP_055160	XP_018884899
NP_001161707	XP_004040478
NP_054733	XP_004031465
NP_996879	XP_004026481
NP_996810	XP_030872041
XP_016867448	XP_030868863
NP_001243084	XP_018874760
NP_620305	XP_018873198
NP_000642	XP_030870318
XP_011538506	XP_030871486
NP_001138947	XP_030872418
NP_000709	XP_030863338
XP_006720780	XP_030858033
XP_005269750	XP_004049847
NP_001354490	XP_018874684
XP_011509080	XP_018877705
XP_011516468	XP_030870701
XP_011526807	XP_018872470
XP_024309159	XP_004036122
XP_016861165	XP_018878728
NP_891550	XP_030865161
NP_477352	XP_030863415
NP_443179	XP_018869714
XP_016869210	XP_004047062
XP_006719985	XP_018895303
XP_005264971	XP_030865608
XP_005262425	XP_030861967
XP_005258413	XP_018869835
NP_001511	XP_018868131
NP_055616	XP_004028655
NP_009117	XP_018872422
NP_060542	XP_018887578
NP_060506	XP_004055713
XP_016875415	XP_018893770
NP_775837	XP_018874195
XP_011543348	XP_018893177
NP_003283	XP_004028101
NP_982272	XP_018889124
NP_001358972	XP_030870638
NP_001010870	XP_004044186
NP_001358171	XP_030867887
XP_024308593	XP_030864636
NP_001376546	XP_004028194
XP_016859658	XP_030864485
XP_011541219	XP_004052252
XP_011537056	XP_004053034
NP_066919	XP_030861229
XP_005256484	XP_030859105
NP_001364953	XP_030871903
NP_542417	XP_004043706
NP_062535	XP_004055502
NP_060132	XP_018889821
XP_005263172	XP_030865889
XP_011520314	XP_018866554
XP_011517228	XP_030870304
NP_002325	XP_030872050
NP_036466	XP_018868990
XP_011534830	XP_030857471
XP_011543326	XP_018892277
XP_011523944	XP_018869724
NP_001274418	XP_018876157
NP_061897	XP_030864037
NP_036326	XP_018893065
XP_011522899	XP_018883713
NP_055601	XP_004051828
NP_001034230	XP_004063488
NP_060482	XP_004028745
NP_056288	XP_018865700
NP_003096	XP_030858934
NP_055950	XP_004046322
NP_002290	XP_018877691
NP_001009931	XP_030860848
XP_011510089	XP_030864731
XP_011542831	XP_030869564
XP_005265126	XP_018879701
XP_011535336	XP_004055167
NP_001362342	XP_030870425
XP_011514973	XP_030862467
XP_024308994	XP_030864253
XP_016883947	XP_018873266
XP_011536085	XP_004054031
XP_016868308	XP_030868836
NP_001120680	XP_004040272
XP_011509935	XP_030863961
NP_000419	XP_004055484
NP_001092874	XP_018880282
NP_036462	XP_030871218
XP_016870448	XP_018889281
NP_001017969	XP_018889549
NP_001008938	XP_018892714
NP_849188	XP_030869795
NP_066363	XP_018872623
XP_024305390	XP_004055206
NP_001159435	XP_018878138
NP_036553	XP_004025580
XP_005250743	XP_030869130
NP_071348	XP_004029196
XP_011533950	XP_030867744
XP_006724878	XP_030861675
XP_006722277	XP_018883610
NP_056372	XP_030869191
NP_001317569	XP_018888787
XP_005273221	XP_030870382
NP_803187	XP_004055696
NP_001293066	XP_018876294
NP_065770	XP_030863082
XP_024309019	XP_030864139
NP_001014364	XP_030858015
NP_001035232	XP_018878204
NP_001157281	XP_030859205
NP_005174	XP_018874854
NP_055918	XP_004036339
XP_011509912	XP_018878330
NP_001317189	XP_030856581
NP_000928	XP_004058534
XP_005261261	XP_004062991
XP_005265428	XP_004033917
NP_115618	XP_030865225
XP_011509205	XP_018877167
NP_001156729	XP_018874728
NP_055880	XP_004052128
XP_005246356	XP_018877646
XP_011509159	XP_030864304
NP_001032	XP_018878624
XP_011533852	XP_030868109
XP_011509919	XP_018878141
XP_011531007	XP_030863758
XP_005258149	XP_018869497
XP_006723661	XP_030860725
NP_001307764	XP_018866218
NP_079357	XP_004055071
NP_001358518	XP_030860096
XP_016877839	XP_030858194
XP_016857512	XP_004027999
NP_059984	XP_030861581
NP_659419	XP_018894531
XP_011532396	XP_018879595
NP_005568	XP_030868104
NP_055873	XP_030857213
XP_005262352	XP_018875086
XP_005269705	XP_018890164
NP_005641	XP_004063620
NP_001136235	XP_018891172
NP_001135452	XP_030858147
XP_011522177	XP_018868841
NP_001373268	XP_018892812
XP_011542959	XP_030869661
NP_002841	XP_030860266
NP_001376220	XP_018894630
XP_011517906	XP_030871174
NP_005076	XP_030863574
XP_016883228	XP_018872830
NP_001131139	XP_004044459
XP_011526219	XP_030860466
NP_056056	XP_030861494
NP_001264	XP_030863096
XP_024309300	XP_018879356
XP_016872855	XP_018891699
XP_011515533	XP_030869730
XP_011543362	XP_018891886
XP_011529011	XP_030863205
XP_024305999	XP_030858468
NP_997191	XP_030866282
NP_001073883	XP_004055623
XP_011542792	XP_018888184
NP_002283	XP_004034173
XP_006721929	XP_030867060
NP_001333694	XP_018882706
XP_005264475	XP_018876585
NP_002340	XP_004032740
XP_006722059	XP_030867595
XP_011536103	XP_018893863
XP_016867690	XP_004046094
XP_005255767	XP_018867954
XP_024305328	XP_030857844
XP_016881477	XP_018869712
NP_001363793	XP_030863191
NP_001293018	XP_018869786
NP_001185879	XP_018895024
NP_001307676	XP_030866484
XP_005263966	XP_018876758
XP_011531155	XP_004029132
XP_011541600	XP_030859236
XP_011521675	XP_018868327
NP_001364472	XP_018890659
NP_055312	XP_004029442
XP_016879516	XP_004042199
NP_003963	XP_018890875
NP_061152	XP_018886450
NP_000060	XP_018884110
XP_011516365	XP_004047886
XP_011533205	XP_018895391
NP_006412	XP_030869873
NP_689472	XP_018866535
NP_004937	XP_030867250
XP_016883475	XP_030860676
NP_001310991	XP_018886353
NP_001353774	XP_004056097
XP_016878010	XP_030857914
NP_079216	XP_018888275
NP_004738	XP_030871092
XP_011525622	XP_030860195
XP_005267041	XP_030867742
NP_001369277	XP_018866433
NP_001354422	XP_030864577
NP_115642	XP_004034380
NP_060404	XP_030867926
XP_011538765	XP_030868196
NP_000325	XP_004041241
NP_002461	XP_018868904
XP_005249549	XP_030867820
XP_005269704	XP_018890668
NP_056019	XP_004045160
NP_056471	XP_018864826
XP_016872877	XP_030863163
NP_005954	XP_018868905
NP_060004	XP_018868902
NP_002464	XP_030861288
NP_000248	XP_030857389
NP_001351860	XP_030870337
NP_002462	XP_018865224
NP_694984	XP_018875183
NP_065910	XP_030866199
NP_003793	XP_018868901
XP_011530986	XP_004029495
NP_001155973	XP_018874106
XP_016867673	XP_030868543
XP_006716714	XP_004047526
XP_011517854	XP_004049214
NP_002463	XP_030859391
XP_011510350	XP_018878072
NP_001073936	XP_018869521
NP_001352881	XP_030866120
NP_001364459	XP_030871422
NP_115921	XP_018884453
XP_011520124	XP_018866107
NP_060003	XP_018868907
NP_116277	XP_030870509
XP_011514277	XP_004046095
XP_011510861	XP_030865156
NP_060024	XP_004036227
NP_919269	XP_018879993
XP_006717948	XP_018890809
NP_689854	XP_004053045
NP_777576	XP_030857941
XP_016867022	XP_004044086
NP_006411	XP_030860741
XP_024308661	XP_018878017
NP_722516	XP_004047963
NP_009231	XP_030867413
XP_024309179	XP_004033697
XP_024304240	XP_030872146
NP_056477	XP_018876927
XP_016861136	XP_018879123
NP_001138462	XP_004038578
NP_001157968	XP_030865100
NP_004230	XP_004055636
XP_011542759	XP_004046891
NP_071396	XP_018885477
NP_714544	XP_030862311
XP_005258728	XP_018871984
XP_016876668	XP_018865456
NP_004749	XP_018883049
NP_065194	XP_030863224
XP_011512740	XP_018885358
NP_056380	XP_030861117
NP_001303278	XP_018877191
NP_001158137	XP_004046344
NP_001335658	XP_030863764
NP_056311	XP_018888238
NP_060719	XP_018889412
XP_016870344	XP_018889590
XP_016866367	XP_030867788
NP_001353076	XP_018889490
NP_001352054	XP_018892305
XP_016855823	XP_030858567
XP_006724599	XP_004064059
NP_001262	XP_030857906
NP_057688	XP_004042633
XP_011509402	XP_018878338
XP_011523571	XP_018882455
XP_011543672	XP_030871724
NP_001161693	XP_018877663
NP_002572	XP_030870584
NP_115820	XP_018868364
XP_016879389	XP_018867970
XP_005254194	XP_030858268
NP_001002029	XP_004043779
XP_011539361	XP_018873227
NP_001373859	XP_018874198
XP_011511221	XP_018879790
NP_056169	XP_018888732
NP_001374479	XP_018886850
XP_024305825	XP_030858146
XP_005273269	XP_004028651
XP_006724840	XP_018875313
NP_001272368	XP_018869041
XP_024309901	XP_030866354
XP_024310112	XP_030867136
NP_056240	XP_004029609
XP_016874530	XP_004053538
XP_024305104	XP_030857273
NP_001363060	XP_030858738
NP_001837	XP_004054779
XP_016880467	XP_004042052
NP_853514	XP_018867416
NP_115804	XP_018874504
NP_001371661	XP_030862354
XP_011513476	XP_030869418
NP_001380	XP_018873450
NP_001295049	XP_018865646
XP_016878512	XP_030862848
XP_011510863	XP_030865620
NP_001355324	XP_018875388
XP_024308847	XP_018877751
NP_056045	XP_018881416
NP_001003699	XP_018885362
NP_001073890	XP_018870639
NP_075556	XP_018872267
NP_061198	XP_018866492
XP_016862217	XP_030865012
XP_011530705	XP_018880898
NP_002327	XP_018894602
NP_001036068	XP_030857028
NP_001275582	XP_018882134
NP_001248392	XP_018890821
NP_001308307	XP_018891932
XP_016865394	XP_018869272
NP_065970	XP_030864518
NP_002637	XP_018884805
XP_011539187	XP_004024591
NP_542411	XP_004043846
XP_011509772	XP_018877966
XP_024303606	XP_018890517
XP_005246338	XP_030864694
XP_016866180	XP_030868189
XP_005263415	XP_030866051
XP_373030	XP_030866229
NP_001073948	XP_030859333
XP_011543331	XP_030872107
XP_016873816	XP_018892977
XP_016856413	XP_018879273
XP_016883917	XP_018873206
XP_011517755	XP_030870822
NP_919431	XP_030859593
NP_001304092	XP_030870703
NP_001036009	XP_030860375
XP_024307049	XP_030859533
NP_001271188	XP_004049826
NP_000055	XP_018871079
NP_065973	XP_004064269
NP_065871	XP_030860647
NP_001333342	XP_018892446
NP_872394	XP_030863658
NP_002284	XP_004028074
NP_004295	XP_018876780
XP_011533233	XP_030857181
XP_006712743	XP_018877192
XP_011512018	XP_030866280
XP_006724680	XP_004064730
NP_001836	XP_018895322
NP_001352564	XP_018879434
XP_005255258	XP_018868294
XP_005268284	XP_030857645
NP_203754	XP_018892386
NP_009029	XP_004063060
XP_005253462	XP_018894751
XP_005270733	XP_030866361
XP_011512437	XP_030859399
NP_001138502	XP_030865402
XP_024308699	XP_018876870
NP_001362476	XP_030864796
XP_011540770	XP_030856958
NP_008841	XP_018868137
NP_001351247	XP_030861391
XP_006723761	XP_030860797
XP_005248268	XP_018881469
NP_003052	XP_018890733
NP_001363500	XP_018891995
XP_006720500	XP_004056199
NP_001013725	XP_018866377
NP_060887	XP_030860858
NP_036363	XP_030868210
XP_006712840	XP_004033354
XP_016858161	XP_030867376
XP_011523673	XP_030866822
XP_011539386	XP_018866066
NP_079146	XP_018888356
NP_001238949	XP_004055938
NP_003861	XP_018866315
NP_078970	XP_004044850
NP_001317629	XP_030864923
NP_055804	XP_018885399
XP_016867371	XP_030869058
NP_219499	XP_018887271
XP_011529151	XP_018875214
NP_000082	XP_030864716
NP_000019	XP_018890207
NP_065829	XP_004056750
XP_011538498	XP_030871000
NP_001124295	XP_030860016
XP_011540175	XP_030867666
XP_011532279	XP_018879949
XP_016857388	XP_018869833
NP_001284579	XP_018895005
NP_061142	XP_030867396
XP_011520940	XP_030862730
NP_006030	XP_018883324
XP_011509378	XP_030864531
NP_005637	XP_030858165
XP_016863419	XP_018881351
NP_001290427	XP_018887316
XP_006722909	XP_018871441
NP_005913	XP_004044969
NP_001303238	XP_018887661
NP_787954	XP_018866609
NP_060124	XP_004045790
NP_001275914	XP_018883795
NP_001073991	XP_018880829
XP_016857374	XP_004026012
NP_001847	XP_004025396
NP_443141	XP_018868812
NP_001258875	XP_018883652
XP_005256606	XP_030859113
NP_001157858	XP_030866670
NP_002429	XP_030871516
NP_005752	XP_004053736
XP_005246449	XP_018878276
XP_016877280	XP_018865505
XP_011537119	XP_018895020
XP_011530082	XP_030866211
XP_011517801	XP_018889882
XP_016858494	XP_018884025
XP_016879894	XP_018883397
NP_003886	XP_004062746
NP_001365136	XP_018869635
NP_542194	XP_018872817
NP_054799	XP_018866663
XP_024309041	XP_004027024
XP_024306297	XP_018883401
XP_016873686	XP_018892942
NP_056281	XP_018879464
NP_001365368	XP_004053005
NP_874365	XP_018887759
XP_016867006	XP_018885117
XP_016878863	XP_018868038
NP_001695	XP_018885441
XP_011539559	XP_030869460
NP_001356647	XP_018871104
NP_004178	XP_004064252
NP_001122105	XP_004063101
NP_056036	XP_030871392
NP_055877	XP_004050055
XP_011533457	XP_030857120
XP_016883780	XP_018873304
NP_064505	XP_030864528
XP_011524010	XP_030859540
NP_055454	XP_030866970
XP_006711655	XP_018886396
NP_065944	XP_018889578
NP_690848	XP_004047615
NP_000159	XP_018887276
XP_011526231	XP_018872179
NP_001300971	XP_030869767
NP_775760	XP_018869056
XP_011511944	XP_018881028
XP_016883940	XP_018873350
NP_001375382	XP_018883727
NP_001239029	XP_004028168
XP_016885151	XP_018875082
XP_011513778	XP_018886958
XP_005263453	XP_030870272
NP_001358154	XP_004048092
NP_056280	XP_030867100
XP_016877788	XP_030862747
NP_071926	XP_030866890
XP_011534248	XP_030867947
XP_016878661	XP_018868227
NP_005426	XP_030869092
NP_001362582	XP_018870666
NP_064693	XP_018894927
NP_055790	XP_030860243
NP_036425	XP_030862621
NP_006624	XP_018869035
XP_016882154	XP_004060604
XP_016871417	XP_030871327
NP_001278910	XP_030868025
XP_006711722	XP_018880384
NP_001129131	XP_018876684
NP_940867	XP_004064692
NP_001181875	XP_018878603
XP_016874708	XP_018893311
XP_011524491	XP_030859487
XP_024305122	XP_018895342
NP_001035203	XP_030858749
NP_001292353	XP_030871419
NP_064592	XP_004048351
XP_016866934	XP_018885523
XP_024306918	XP_030859561
XP_011509271	XP_030864725
NP_004437	XP_018886205
NP_001273510	XP_030872030
NP_647537	XP_030860728
NP_055506	XP_030858061
NP_056128	XP_030871774
XP_005267693	XP_030857625
NP_008958	XP_018878907
XP_006719119	XP_018893730
NP_001006608	XP_030866817
XP_011542260	XP_018874958
NP_001058	XP_004041818
NP_055621	XP_018889514
NP_001356185	XP_018877711
NP_001354395	XP_018878507
XP_016869593	XP_018888020
XP_005248689	XP_030859225
XP_011543457	XP_018891221
NP_001317928	XP_030868316
NP_056100	XP_004059507
XP_011534269	XP_030867931
XP_006712933	XP_030864046
NP_620594	XP_030870731
NP_003889	XP_004044926
NP_004482	XP_030859905
NP_001231118	XP_030857637
XP_016855481	XP_018869417
XP_011519396	XP_018895479
XP_011530891	XP_018876258
NP_060023	XP_030858199
XP_016856341	XP_004028144
XP_005260519	XP_018872920
XP_016858421	XP_030870854
XP_011517314	XP_018889615
XP_024306029	XP_030858760
NP_003961	XP_030869612
XP_005254465	XP_030858157
NP_003777	XP_004041420
NP_001036146	XP_030861877
XP_011532283	XP_018880015
XP_005268318	XP_004055904
XP_011515697	XP_018887833
NP_001352935	XP_018872893
XP_016876716	XP_018865563
NP_001371381	XP_030870797
NP_001374509	XP_018878503
NP_000383	XP_018891063
NP_001008537	XP_004064459
NP_127497	XP_018868727
NP_001276325	XP_030870216
NP_009115	XP_004034333
NP_006608	XP_018880204
XP_006713103	XP_030865446
NP_038476	XP_030857753
XP_024305333	XP_030857511
NP_001001670	XP_018889774
NP_001276976	XP_030861146
NP_055592	XP_018887255
NP_003623	XP_018882296
XP_005267462	XP_030857550
NP_001333445	XP_030871234
NP_001365140	XP_030870040
NP_997186	XP_018891043
NP_001186346	XP_030866909
XP_024307588	XP_018873029
XP_011535239	XP_030857496
NP_001265354	XP_030859007
XP_005266359	XP_018895286
NP_001317289	XP_030861625
XP_011517730	XP_030871031
XP_006721054	XP_004056998
XP_011518869	XP_018893718
XP_016873061	XP_018892894
NP_775873	XP_018894637
XP_011526789	XP_004062509
XP_011526950	XP_030860581
XP_011526969	XP_018872665
NP_001333369	XP_004049439
XP_011516804	XP_018889565
NP_000384	XP_004032994
NP_055731	XP_004045857
XP_016859146	XP_018878004
NP_001317665	XP_004049907
NP_742066	XP_018877114
NP_001035207	XP_030863159
NP_001136254	XP_030865002
XP_011528618	XP_018874304
NP_075447	XP_018887694
NP_001191147	XP_018894953
XP_024305769	XP_004056701
NP_000043	XP_018874839
XP_016874961	XP_018894993
NP_001275659	XP_030870440
NP_663780	XP_030858069
NP_056076	XP_004052513
NP_005206	XP_018869840
NP_005912	XP_030859362
NP_079429	XP_004042986
XP_006719365	XP_004053252
NP_004220	XP_030861677
XP_011514525	XP_018887178
NP_056046	XP_004051123
XP_024302907	XP_030869697
NP_065880	XP_004047826
NP_001309185	XP_018879601
NP_001264214	XP_030871902
XP_016875252	XP_004052718
XP_016862450	XP_004034446
XP_011532222	XP_030865004
XP_011524713	XP_030860385
NP_000255	XP_018889634
XP_011541005	XP_030871673
NP_689585	XP_004024963
XP_011511892	XP_030866338
XP_006724642	XP_030861922
NP_000483	XP_018885847
NP_055869	XP_004053781
XP_016868329	XP_030868637
NP_001284636	XP_018884043
XP_011509233	XP_030864327
XP_024310051	XP_018884876
XP_005248611	XP_018869077
XP_011540739	XP_018874064
NP_055659	XP_030857356
NP_598000	XP_018884366
XP_005265227	XP_018880109
XP_016885171	XP_018875362
XP_006720179	XP_030857585
XP_005251926	XP_018889587
XP_016863960	XP_004040418
NP_001269058	XP_030866629
NP_619727	XP_030858413
XP_006712709	XP_030864648
NP_001357331	XP_030868556
NP_001372548	XP_018883977
XP_011531724	XP_030865405
NP_065186	XP_018881550
XP_005262366	XP_004064408
XP_011541883	XP_030867297
XP_024305174	XP_004054265
NP_060224	XP_004043910
XP_005266355	XP_018895429
XP_016880922	XP_018882964
XP_011508975	XP_030864539
XP_016874317	XP_004053069
XP_011543334	XP_018891466
NP_001335937	XP_018889978
NP_001336221	XP_018879998
XP_011539152	XP_018893703
XP_005266487	XP_004054587
NP_001363446	XP_018885340
XP_011522353	XP_030859280
NP_065805	XP_030865563
XP_016868457	XP_030869620
XP_011520551	XP_030858153
NP_008986	XP_030871287
NP_001973	XP_030872443
NP_001278796	XP_018875403
NP_149075	XP_030864893
XP_005269533	XP_018889898
NP_001028229	XP_018879465
NP_001295	XP_018883614
XP_016868239	XP_030868859
NP_000544	XP_030869855
NP_001316727	XP_030868314
NP_001351618	XP_030866166
NP_065772	XP_018874389
NP_579878	XP_030866256
XP_016856233	XP_018878030
NP_036546	XP_018886214
NP_004317	XP_004026555
NP_001013860	XP_030858621
XP_011510616	XP_030865107
NP_001369437	XP_004059047
XP_011531220	XP_018876925
XP_011515360	XP_018888444
XP_011523061	XP_030866628
XP_006718549	XP_030872314
NP_000485	XP_018890943
NP_073752	XP_030858123
NP_003734	XP_018876867
NP_054860	XP_018887085
XP_011520427	XP_004056024
NP_775839	XP_030860944
XP_016877626	XP_004056858
NP_001164432	XP_004064912
NP_004527	XP_030859177
NP_060821	XP_018894900
NP_000081	XP_004032993
NP_001002912	XP_004026034
NP_055525	XP_004064595
XP_006722762	XP_018871880
NP_056018	XP_030868896
