NP_001254479	XP_024099690
NP_006653	XP_024089595
NP_001399	XP_024108582
XP_016879871	XP_024090951
NP_002408	XP_024109201
XP_011515855	XP_024106961
NP_001371941	XP_024086673
XP_016873014	XP_024111302
NP_001035957	XP_024091410
XP_011508493	XP_024107390
XP_011527896	XP_024095152
XP_016865149	XP_024103187
NP_001243415	XP_024099975
XP_016884700	XP_002832125
XP_011521649	XP_024089200
NP_705833	XP_024100247
NP_001449	XP_009241486
XP_005263429	XP_024101693
NP_001296171	XP_024090177
XP_016863877	XP_009238754
NP_000085	XP_024101203
NP_056234	XP_024097321
XP_005257207	XP_024090191
NP_003226	XP_024107023
NP_722576	XP_002832207
XP_016855575	XP_024106389
NP_060087	XP_024108478
XP_016861487	XP_024100173
NP_056986	XP_024106545
NP_001104026	XP_024096896
XP_011512129	XP_024101825
NP_004406	XP_002816443
XP_016868217	XP_024097037
NP_060034	XP_024112527
XP_011531983	XP_009237048
XP_016874755	XP_024112506
XP_024301921	XP_024102922
NP_056224	XP_024112423
NP_055318	XP_024112949
NP_077719	XP_009243797
NP_001341825	XP_009239228
XP_011535320	XP_024087302
XP_016883588	XP_024094617
XP_011512294	XP_024102622
NP_055542	XP_024092657
NP_597677	XP_024102795
NP_001157789	XP_024100015
XP_006712761	XP_024099415
NP_055836	XP_024104451
XP_011511226	XP_024100771
NP_002215	XP_024103829
XP_016861499	XP_024100608
NP_001365112	XP_024091660
XP_005272732	XP_024096231
XP_005272229	XP_009243256
XP_024307774	XP_024094534
NP_002364	XP_002825420
XP_016870485	XP_024108165
XP_005245072	XP_024101433
NP_006729	XP_009248400
NP_000867	XP_024104001
XP_005267559	XP_024087369
NP_006827	XP_024112166
XP_011525662	XP_024093431
XP_016856320	XP_009248095
XP_011519916	XP_024088216
XP_011509253	XP_024099346
XP_016866290	XP_024104679
XP_011511010	XP_002814236
NP_004949	XP_024108872
NP_003377	XP_024105817
XP_005246454	XP_009236347
NP_001265227	XP_024100681
NP_001186978	XP_024109550
XP_005268859	XP_024111863
NP_001164100	XP_024087116
XP_016877205	XP_024087166
NP_000426	XP_002828866
NP_002007	XP_024107845
XP_006720161	XP_009247302
NP_940980	XP_024113195
XP_016876613	XP_009247453
XP_011524424	XP_024091798
XP_011512725	XP_024104613
NP_955452	XP_024100879
NP_005951	XP_024106209
NP_001084	XP_024112956
NP_001278253	XP_024091287
XP_005268084	XP_024087660
XP_011521840	XP_024090316
XP_011531934	XP_002813857
NP_001364459	XP_024109046
NP_115593	XP_002814896
XP_016878673	XP_024089010
NP_079413	XP_024088122
XP_024306305	XP_002826856
XP_011517818	XP_024109378
NP_001136336	XP_024089738
NP_066022	XP_024092856
XP_005258164	XP_024091598
NP_001138890	XP_024095421
XP_016870167	XP_009243065
NP_075461	XP_024093646
XP_006723859	XP_024097300
XP_016866048	XP_024103880
NP_065741	XP_024102848
XP_011530467	XP_024101784
XP_024302187	XP_024104458
NP_001804	XP_024101550
NP_997698	XP_024108108
XP_011519299	XP_009245570
XP_016880042	XP_024090389
NP_057368	XP_024089164
NP_001280555	XP_024105743
NP_006303	XP_024112322
NP_001362247	XP_024107673
XP_011534351	XP_024104366
NP_056993	XP_024097899
XP_006720780	XP_024088193
NP_004371	XP_002826106
NP_006280	XP_002819691
XP_011528760	XP_024095646
NP_001420	XP_009232691
NP_000123	XP_024096329
NP_003096	XP_024110815
NP_000480	XP_024096285
XP_011541349	XP_024111690
NP_116165	XP_009243843
NP_000341	XP_024106370
NP_001365690	XP_002822643
XP_005246722	XP_024098924
NP_001231892	XP_024110733
XP_005264574	XP_024098476
XP_005267477	XP_024087423
NP_001020029	XP_024087557
XP_011543206	XP_024110533
NP_001888	XP_009248321
NP_001316055	XP_009237597
XP_024301812	XP_024102825
XP_016874762	XP_024112721
NP_005900	XP_024102626
XP_024304557	XP_024112719
XP_005266191	XP_024107750
NP_061836	XP_024095134
NP_000709	XP_024108535
XP_011508218	XP_024110798
XP_006721026	XP_024089790
NP_057417	XP_009248631
XP_006718732	XP_024111090
NP_055495	XP_009249705
XP_006717948	XP_009243913
XP_016857740	XP_024106187
NP_001004334	XP_024091295
NP_001356583	XP_024099635
NP_002842	XP_002818423
XP_011536382	XP_024112399
NP_005952	XP_024111076
XP_011533097	XP_024112299
XP_011533696	XP_024104271
NP_001371403	XP_024091711
NP_005119	XP_024095297
NP_004332	XP_024098291
XP_016869867	XP_024108241
XP_011517755	XP_024109501
XP_006719591	XP_024113112
XP_011510726	XP_024100649
NP_060899	XP_024103205
XP_016869811	XP_009242715
XP_016877297	XP_024087740
NP_005112	XP_024090741
NP_061496	XP_024090255
NP_733468	XP_024088545
NP_689957	XP_024097057
NP_001138424	XP_024091399
NP_001371404	XP_002828365
NP_006062	XP_024095843
XP_011537058	XP_009246356
NP_006006	XP_024105668
NP_001356197	XP_024088629
NP_000121	XP_024095203
NP_055523	XP_024113043
NP_066919	XP_024095558
XP_005264641	XP_024097758
NP_004548	XP_024104526
NP_055640	XP_002830680
XP_024303906	XP_024109084
XP_006722497	XP_024091850
XP_016859930	XP_024098977
XP_011532135	XP_024100699
XP_024307952	XP_002830966
XP_006711821	XP_024108512
XP_006722671	XP_024092549
NP_056140	XP_024103034
XP_016877711	XP_002825517
NP_065073	XP_024104540
NP_054733	XP_024097628
XP_005269750	XP_024109138
XP_011532396	XP_024100482
NP_055160	XP_009240188
NP_001371747	XP_009243248
XP_011510412	XP_024097905
XP_011543348	XP_024110928
NP_001019554	XP_024112616
NP_001361757	XP_024103956
NP_001243084	XP_024096612
XP_005262425	XP_024096766
NP_996879	XP_024104725
NP_001269789	XP_009241465
NP_001354490	XP_024107191
XP_011509080	XP_024099303
NP_477352	XP_024095955
XP_016861165	XP_024100749
NP_005111	XP_009233232
NP_001373227	XP_024093924
NP_000642	XP_024088325
XP_024307083	XP_024094046
NP_891550	XP_024100844
XP_011516468	XP_024108623
XP_016867448	XP_024097042
XP_011538506	XP_024109259
XP_024309159	XP_024099983
NP_001161707	XP_024101961
XP_016875415	XP_024112226
XP_006719985	XP_009247018
XP_005260057	XP_024093343
NP_060506	XP_024087600
XP_006719768	XP_024113272
NP_003283	XP_024101619
NP_982272	XP_024108328
XP_011525315	XP_024093982
NP_055616	XP_009230776
NP_060542	XP_024095740
NP_001511	NP_001124552
NP_001376546	XP_024087467
NP_001292204	XP_024111872
XP_011541219	XP_024110710
XP_016869210	XP_002819132
XP_005258413	XP_024091718
NP_004136	XP_024092541
NP_001010870	XP_009240210
XP_006721664	XP_024090888
NP_001364953	XP_024111295
XP_005256484	XP_024090102
NP_009117	XP_024094661
XP_005264971	XP_024100598
XP_024308593	XP_024099527
NP_062535	XP_024087234
XP_016859658	XP_024099059
NP_001358171	XP_009240392
NP_001358972	XP_002819920
NP_775837	XP_003779577
XP_011522899	XP_024090171
XP_016859587	XP_024098324
XP_011537056	XP_024112753
NP_001138947	XP_024112926
NP_001380	XP_024095170
NP_542417	XP_024103963
XP_011534830	XP_024087217
NP_060132	XP_024108068
NP_002325	XP_024111175
XP_011543326	XP_024110607
NP_036466	XP_024102722
XP_005263172	XP_024101721
XP_011523944	XP_002828131
NP_061897	XP_024098427
XP_011520314	XP_024088173
XP_011517228	XP_024108481
NP_055950	XP_024105652
XP_011536085	XP_024112712
NP_055601	XP_024110858
NP_001274418	XP_024098151
XP_011542831	XP_024106688
NP_002290	XP_024099033
NP_001362342	XP_024107941
NP_056288	XP_024087478
XP_024308994	XP_024098841
NP_060482	XP_024102199
XP_016883947	XP_024095018
NP_002841	XP_024092627
NP_849188	XP_024107055
XP_011509935	XP_024098266
XP_011535336	XP_024087786
XP_016868308	XP_024105658
NP_001120680	XP_002815071
NP_036462	XP_002820847
NP_001008938	XP_024110839
NP_443179	XP_024091849
NP_001092874	XP_024100994
XP_011510089	XP_024098828
NP_001159435	XP_009236064
NP_000419	XP_024087714
NP_001034230	XP_024095478
XP_005250743	XP_024105609
NP_066363	XP_024094393
XP_011508422	XP_024099396
XP_024309019	XP_024098589
NP_001017969	XP_002819851
XP_016870448	XP_024107996
XP_006722277	XP_024090799
NP_036553	NP_001125258
NP_056372	XP_024109843
NP_001156729	XP_024096412
NP_001035232	XP_024099513
XP_006724878	XP_009233683
XP_011533950	XP_024103932
XP_005265126	XP_024100368
NP_803187	XP_024087399
XP_005273221	XP_024108519
XP_011543165	XP_024111669
NP_000928	XP_024090775
NP_001317569	XP_024107684
NP_055918	XP_024100686
XP_011509912	XP_024099121
NP_001157281	XP_024090920
NP_005174	XP_024096189
XP_011540175	XP_024103511
NP_115618	XP_024100494
XP_024305390	XP_002824776
XP_005261261	XP_009232349
NP_071348	XP_024098092
XP_005246356	XP_024098817
XP_011509919	XP_024099145
XP_005265428	XP_009237473
XP_011509205	XP_002812915
XP_011509159	XP_024099557
NP_001293066	XP_024098564
NP_001307764	XP_024088458
NP_659419	XP_002823565
XP_005258149	XP_024091699
NP_001032	XP_024100521
NP_059984	XP_024096251
XP_016857512	XP_024088098
NP_001333694	XP_024090589
XP_005262352	XP_024096588
NP_079357	XP_002824664
NP_005641	XP_024095701
NP_055873	XP_024086681
XP_005269705	XP_024109963
NP_001317189	XP_024112827
NP_001136235	XP_024109328
NP_001373268	XP_024110631
XP_005249549	XP_024103910
NP_001135452	XP_009248048
XP_011542959	XP_024106931
XP_006722059	XP_024090430
XP_011531007	XP_009235593
NP_001264	XP_024113261
XP_011526219	XP_024092837
XP_016883228	XP_024094452
XP_011515533	XP_024107440
XP_016877839	XP_002825490
NP_055880	XP_024111570
XP_011522177	XP_009249559
XP_005255767	XP_024089002
XP_024309300	XP_024101179
XP_011517906	XP_024109493
XP_011529011	XP_024095444
XP_006723661	XP_024094717
XP_005264475	XP_009235566
NP_005076	XP_024107890
XP_006711705	XP_024089892
NP_001131139	XP_024104711
XP_006721929	XP_024091021
NP_004738	XP_009243710
XP_011536103	XP_009246193
XP_016881477	XP_024091841
NP_079216	XP_024106679
XP_005264059	XP_024092334
XP_016867690	XP_009241417
NP_001293018	XP_024091857
NP_002340	XP_002812561
NP_997191	XP_024101306
NP_002283	XP_024100812
NP_001364472	XP_024109183
XP_011531155	XP_024097978
XP_005263966	XP_024098295
NP_001185879	XP_024086652
XP_011533852	XP_024104602
NP_001363793	XP_024095367
NP_003963	XP_002821019
XP_016879516	XP_024090125
NP_001073883	XP_024087182
XP_011543362	XP_009245068
XP_024304666	XP_024112206
NP_000060	XP_024106553
NP_061152	XP_002818371
NP_001307676	XP_024090478
NP_006412	XP_024107340
XP_011525622	XP_024093739
XP_011516365	XP_024107930
NP_001369277	XP_024088285
NP_004937	XP_009239547
NP_001158137	XP_024105837
NP_001353774	XP_024088262
XP_016883475	XP_024094523
XP_011521675	XP_024089434
XP_024305328	XP_024087784
XP_006718110	XP_009244007
XP_011533205	XP_002824265
NP_060404	XP_002817124
NP_689472	XP_024088397
XP_011514973	XP_024106152
NP_002464	XP_024095764
XP_011542792	XP_024107053
NP_000325	XP_024090701
NP_002461	XP_002827083
NP_056056	XP_024095741
NP_060004	XP_003778788
NP_001351860	XP_009243020
XP_011538765	XP_024112494
NP_001155973	XP_024095500
NP_694984	XP_024096659
NP_000248	XP_024087215
XP_016872877	XP_024111518
XP_024305999	XP_024089191
NP_005954	XP_002827078
NP_003793	XP_024091344
NP_002462	XP_024087214
XP_005269704	XP_024109322
NP_056019	XP_002818243
XP_011530986	XP_002811944
XP_011517854	XP_024109180
NP_000084	XP_024107613
XP_011510861	XP_002813368
XP_016867022	XP_024103578
NP_115921	XP_024104967
NP_001310991	XP_024089675
XP_024308847	XP_024098888
NP_116277	XP_024108197
NP_006411	XP_024094657
XP_011510350	XP_024099103
NP_002463	XP_024091346
NP_689854	XP_002823175
XP_011520124	XP_024088335
XP_024309179	XP_024100094
NP_777576	XP_024088467
XP_011532619	XP_024099999
NP_056477	XP_024098394
NP_001009931	XP_024107851
NP_071396	XP_024104333
NP_060003	XP_024090602
NP_115642	XP_003775997
XP_011542759	XP_024106360
XP_011514277	XP_024105656
XP_024305104	XP_024086829
NP_001138462	XP_003776485
NP_004230	XP_024087120
XP_011541600	XP_024103104
XP_016876668	XP_024087368
NP_722516	XP_002819759
NP_060024	XP_024100701
XP_005258728	XP_024092789
NP_001157968	XP_009236796
XP_011512740	XP_024104264
XP_006716714	XP_024107207
NP_919269	XP_002813962
NP_056311	XP_024107015
NP_001353076	XP_024107815
NP_714544	XP_024088632
NP_056380	XP_002830634
NP_001262	XP_024087962
NP_001073936	XP_024091581
NP_004749	XP_009249846
XP_016855823	XP_024086535
XP_016870344	XP_024108096
NP_001303278	XP_024099324
XP_016861136	XP_024100709
NP_009231	XP_009249974
NP_057688	XP_024103015
NP_001036009	XP_024092294
XP_006724599	XP_024096600
NP_065910	XP_024101997
XP_011543672	XP_024111452
XP_016879389	XP_024097221
NP_001352054	XP_024110530
NP_001335658	XP_024098030
XP_016866367	XP_024104111
NP_001352881	XP_009233674
NP_001248392	XP_024109741
NP_056169	XP_002820329
NP_060719	XP_002820202
XP_016857028	XP_024094482
XP_005254194	XP_024088523
NP_002572	XP_024107878
NP_115804	XP_024096631
XP_011509402	XP_024099603
XP_011523571	XP_024090916
XP_016878010	XP_024088237
XP_024308661	XP_024099162
NP_001272368	XP_009238938
XP_006724840	XP_024096835
XP_011539361	XP_024111908
NP_001161693	XP_002812787
XP_011511221	XP_024100779
XP_016874530	XP_024112742
NP_001363060	XP_024093028
NP_001374479	XP_024103852
XP_016880467	XP_024090784
NP_056240	XP_024097757
NP_001837	XP_024086739
XP_005273269	XP_024090392
XP_016878512	XP_024089788
XP_016877280	XP_024086949
XP_011509772	XP_024098873
NP_001355324	XP_024096464
NP_002327	XP_024112649
XP_024309901	XP_024102215
NP_689856	XP_024109494
NP_001275582	XP_002834168
XP_011520940	XP_024089854
XP_016862217	XP_009237196
NP_001358973	XP_024095861
XP_011510863	XP_024100250
NP_115820	XP_024089814
NP_001080	XP_024089651
NP_001073890	XP_024092210
NP_001036068	XP_024112193
NP_061198	XP_024088292
NP_542411	XP_024104581
NP_056045	XP_024102122
NP_075556	XP_024094678
NP_065970	XP_024099001
NP_001373859	XP_024095798
NP_001362476	XP_024100913
XP_016865394	XP_024103402
NP_002637	XP_009237182
NP_056534	XP_009251041
NP_065194	XP_002831344
XP_016866180	XP_009240623
XP_005263415	XP_024101864
NP_001304092	XP_024108622
NP_001003699	XP_002816437
XP_011530705	XP_024102159
XP_016883917	XP_024095038
XP_011543331	XP_024111320
NP_001308307	NP_001125626
XP_005268284	XP_002825173
NP_569711	XP_024095136
XP_024303606	XP_024109059
NP_853514	XP_024089582
XP_011540770	XP_024091161
XP_016856413	XP_002810699
NP_065871	XP_024094644
NP_065973	XP_024096917
NP_001333342	XP_009245164
NP_001366560	XP_024099015
NP_002284	XP_009238479
NP_004295	XP_024098096
NP_001271188	XP_024109791
XP_024307049	XP_024091634
XP_005246338	XP_024098889
NP_056471	XP_024087863
NP_001836	XP_024086740
XP_011539386	XP_024109553
XP_373030	XP_024102022
XP_005259717	XP_024093022
XP_005270733	XP_009248554
XP_011512018	XP_009238169
NP_009224	XP_024096990
NP_008841	XP_024089233
NP_001352564	XP_009237167
NP_919431	XP_002828320
XP_006724680	XP_009233428
NP_203754	XP_002821835
NP_001351247	XP_024095492
NP_001371475	XP_024103796
NP_009029	XP_024095742
NP_000055	XP_024092530
XP_005248268	XP_024101862
NP_003052	XP_024109482
XP_006712743	XP_002812597
NP_001013725	XP_024088044
XP_024310112	XP_009239198
NP_079146	XP_024107354
XP_016857388	XP_024090638
XP_011517730	XP_024109346
XP_011512437	XP_024102950
NP_001138502	XP_024100865
NP_036363	XP_009233281
NP_001073948	XP_024102563
NP_001317629	XP_009237542
XP_011513476	XP_002818241
XP_016873816	XP_024111292
NP_055804	XP_024104196
NP_003861	XP_009248429
NP_001238949	XP_024088234
NP_001124295	XP_024093741
NP_000082	XP_024098890
XP_016867371	XP_024105054
XP_006712840	XP_002812989
NP_001358118	NP_001125705
XP_011529151	XP_024096653
XP_016858161	XP_024106562
XP_005255258	XP_024089617
NP_000019	XP_024089127
NP_219499	NP_001162027
XP_024308699	XP_024098118
XP_005253462	XP_009245880
XP_011532279	XP_009236949
XP_006720500	XP_024088614
NP_001297083	XP_024098493
NP_061142	XP_002827805
XP_011537119	XP_024112718
NP_078970	XP_002817508
NP_060887	XP_024109455
NP_005637	XP_024088129
XP_011538498	XP_024110108
XP_006723761	XP_024094787
NP_006030	XP_024091246
XP_011509378	XP_024099450
NP_001275914	XP_024090538
NP_001258875	XP_024102820
NP_065829	XP_003780094
XP_011539975	XP_024111533
NP_001157858	XP_024103326
NP_002429	XP_024109473
NP_001129131	XP_024098186
XP_016867673	XP_024105262
XP_016885151	XP_024096466
NP_005752	XP_002823641
NP_005913	XP_009240694
XP_011533233	NP_001125927
NP_001073991	XP_024102333
XP_011516423	XP_002820355
NP_787954	XP_024088574
XP_005256606	XP_024091275
XP_005246449	XP_024098730
XP_024309041	XP_024088043
NP_001847	XP_024107969
NP_001278796	XP_002831473
XP_011539559	XP_024089407
NP_775873	XP_009245998
NP_004178	XP_024096070
XP_011517801	XP_024109549
NP_054799	XP_024088251
NP_542194	XP_009231833
XP_016873686	XP_024111464
NP_115818	XP_009249513
NP_001365136	XP_024091623
NP_001695	XP_024104745
XP_011530082	XP_009238659
XP_024306297	XP_024090540
NP_001290427	XP_024105958
XP_011533457	XP_009246773
XP_016867006	XP_002817535
XP_016879894	XP_024090541
NP_060124	XP_002818256
XP_016883780	XP_002830866
NP_001300971	XP_024102460
NP_064505	XP_024099176
XP_006712709	XP_024099584
XP_016858494	XP_024093554
XP_006722909	XP_024092234
NP_065772	XP_002832083
XP_016883940	XP_024095216
NP_001363500	XP_024110964
XP_016857374	XP_024107720
NP_001303238	XP_024106939
NP_000159	XP_009241115
NP_055877	XP_024109132
NP_874365	XP_024107214
NP_055454	XP_024102855
XP_024303020	XP_024106942
XP_006711655	XP_024093484
NP_003886	XP_024095257
XP_005255780	XP_024089116
XP_011511944	XP_009238188
XP_016878863	XP_024089664
NP_065944	XP_002820057
XP_016863419	XP_009238244
NP_056036	XP_009243980
NP_001362582	XP_002811116
NP_001356647	XP_009231469
XP_016858130	XP_024086836
NP_001640	XP_002831416
NP_775760	XP_024102867
XP_011534248	XP_024104158
XP_011534269	XP_024104816
NP_071926	XP_024103443
NP_064693	XP_024112980
NP_443141	XP_024102909
NP_006624	XP_002815707
NP_001365368	XP_024112998
NP_690848	XP_024106940
NP_056280	XP_002816156
NP_055790	XP_024093974
NP_001239029	XP_024091027
NP_001358154	XP_002819650
XP_016874708	XP_002823014
XP_005263453	XP_009243295
NP_036425	XP_024097933
NP_004437	XP_024102627
NP_001181875	XP_024100327
NP_001122105	XP_009235105
XP_024306918	XP_002828231
XP_016882154	XP_024092280
XP_005267693	XP_002824702
NP_001292353	XP_024108800
NP_647537	XP_024094628
NP_008958	XP_002814104
XP_011542260	XP_024096262
NP_001058	XP_024090653
NP_001356185	XP_002812855
XP_011509271	XP_024099484
NP_056128	XP_002822637
NP_001191147	XP_024112558
NP_004482	XP_024092589
NP_055506	XP_024088185
XP_016869593	XP_024106841
NP_005426	XP_009241649
NP_055621	XP_024107573
NP_001036146	XP_024109394
XP_011517314	XP_024108217
NP_064592	XP_024108181
XP_006711722	XP_009241069
NP_001307279	XP_024095046
NP_001284579	XP_024112382
XP_011515697	XP_024106497
XP_005260519	XP_024094601
NP_060023	XP_024088485
XP_011524010	XP_009250527
NP_001317928	XP_024103734
NP_001354395	XP_024105563
XP_011543457	XP_002821590
NP_001273510	XP_024111386
XP_011519396	XP_024086766
NP_872584	XP_024106752
NP_001231118	XP_024087652
NP_003961	XP_024107352
NP_001276325	XP_024107453
NP_001138422	XP_024094080
NP_001374509	XP_024100258
XP_005248689	XP_024102652
NP_004765	XP_024090842
NP_001278910	NP_001125108
XP_016856341	XP_002809709
NP_056281	XP_009237363
NP_653252	XP_002819118
NP_000383	XP_002821105
XP_016878661	XP_024089672
NP_001008537	XP_002831865
XP_016858421	XP_009245546
NP_009115	XP_002813687
NP_038476	XP_024087625
NP_525021	XP_024090542
XP_024305333	XP_024087629
NP_997186	XP_024109914
NP_003623	XP_002827548
XP_005268318	XP_024088502
XP_024307588	XP_024094619
XP_016855481	XP_024089208
NP_003889	XP_003777000
NP_001375382	XP_024090504
XP_005266359	XP_024086620
NP_001122080	XP_002825381
NP_001186346	XP_024090616
NP_003777	XP_024091105
NP_001006608	XP_024090343
XP_016876716	XP_024087313
XP_011535239	XP_024087201
NP_620594	XP_024108651
NP_056100	XP_002828288
XP_011530891	XP_002812209
XP_011528618	XP_024095528
XP_016873061	XP_009245421
XP_011516804	XP_024108022
NP_004220	XP_024096401
NP_055592	XP_002809368
NP_000384	XP_002812712
NP_075447	XP_024106769
NP_001317289	XP_009232952
NP_001136254	XP_024087709
NP_742066	XP_024098555
XP_006721054	XP_009248564
XP_024306029	XP_024097228
NP_055731	XP_024105919
NP_001333445	XP_024108911
XP_006713103	XP_024100138
XP_016874961	XP_024112666
XP_006719119	NP_001126929
NP_940867	XP_024096858
NP_001309185	XP_002813739
XP_011526789	XP_024094627
NP_005206	XP_024091695
NP_001275659	XP_002819968
NP_056076	XP_024110931
XP_024305769	XP_024088536
XP_011539187	XP_024100548
XP_005254465	XP_024088347
NP_000043	XP_024096794
XP_011524713	XP_024093124
XP_016866934	XP_009240191
XP_006724642	XP_024096237
NP_001333369	XP_024109703
NP_079429	XP_024102992
NP_065880	XP_024107731
XP_024302907	XP_024107108
XP_011532222	XP_024101017
NP_056526	XP_024093378
XP_016862450	XP_024100203
NP_001317665	XP_024109534
XP_011514525	XP_009241440
NP_005912	XP_002815621
NP_000199	XP_024092868
NP_689585	XP_024108842
NP_055869	XP_024112991
XP_011518869	XP_024112568
NP_001264214	XP_024111259
XP_006719365	XP_024112550
XP_005255916	XP_024088946
XP_011526950	XP_024094437
XP_016871417	XP_024109903
NP_001035207	XP_024111216
NP_001001670	XP_024108232
NP_005568	XP_024104399
NP_000483	NP_001162017
NP_006608	XP_002810064
XP_016885171	XP_009233129
XP_005258290	XP_024091804
XP_005267462	XP_002824786
NP_001276976	XP_024095942
NP_598000	XP_024104305
NP_001372548	XP_024103339
NP_001357331	XP_009240995
NP_055659	XP_024087231
XP_011509233	XP_024099516
NP_127497	XP_002826958
NP_663780	XP_002825920
XP_016863960	XP_024102035
XP_005265227	XP_024100799
XP_005251926	XP_002819908
XP_011523331	XP_024090668
NP_001352935	XP_024112041
XP_005266355	XP_009246826
XP_024305174	XP_009246744
NP_000255	XP_024108524
NP_001269058	XP_024090354
XP_011540739	XP_024104181
NP_001284636	XP_002809687
XP_011543334	XP_024110616
XP_005262366	XP_024096898
XP_016874317	XP_009245946
XP_011523061	XP_002827246
XP_011508975	XP_024099496
NP_001363446	XP_024104273
NP_008986	XP_024109754
XP_024304240	XP_024110785
XP_011520551	XP_024088630
NP_001336221	XP_024100595
XP_016868457	XP_024106858
XP_011531724	XP_024101104
XP_016864349	XP_024101833
XP_016868239	XP_024105591
XP_005266487	XP_024086846
NP_001028229	XP_024099822
NP_004317	XP_024096132
XP_006713968	XP_024101983
XP_011539152	XP_002810661
NP_060224	XP_009240043
XP_016856233	XP_024092306
NP_579878	XP_002814554
NP_001973	XP_009246148
XP_011539520	XP_024109852
XP_011510616	XP_024100476
NP_036546	XP_002809484
XP_011531220	XP_009235776
XP_011532283	XP_024100584
NP_001369437	XP_024103067
NP_073752	XP_024088424
NP_065805	XP_002813300
XP_011511892	XP_024102329
XP_016877626	XP_009248462
NP_001164432	XP_024096843
XP_006720179	XP_024086908
XP_016880922	XP_024090567
NP_001295	XP_024090642
NP_065186	XP_024101493
NP_003734	XP_024098230
XP_011541883	XP_024102468
NP_000485	XP_024109503
NP_001365140	XP_024107862
NP_057591	XP_024090848
XP_011520427	XP_002825348
NP_000079	XP_024090696
NP_054860	NP_001127265
XP_016859146	XP_024099081
