NP_001254479	XP_038303118
XP_024301921	XP_038519181
NP_055318	XP_038544324
NP_055542	XP_038513318
NP_001291288	XP_038281457
XP_016883588	XP_038289777
NP_705838	XP_038516455
NP_001243415	XP_038301039
NP_001139669	XP_038286719
XP_006720161	XP_038529357
NP_001365257	XP_038534804
XP_024306305	XP_038533620
XP_005246454	XP_038304041
XP_016870485	XP_038538292
XP_016861499	XP_038283883
NP_001371661	XP_038519819
NP_055935	XP_038547647
XP_011509253	XP_038303810
NP_115593	XP_038541798
NP_004376	XP_038516823
XP_016861487	XP_038283479
XP_005268859	XP_038544044
XP_005272732	XP_038305717
NP_001362247	XP_038534331
NP_000426	XP_038284283
XP_011519916	XP_038298761
NP_057368	XP_038515115
NP_066022	XP_038512872
XP_016868217	XP_038524276
XP_005245072	XP_038527298
NP_065741	XP_038513803
XP_006720780	XP_038298455
XP_016866048	XP_038539975
NP_940980	XP_038294443
NP_006280	XP_038538015
NP_075461	XP_038284346
XP_016880042	XP_038533178
NP_001357633	XP_038525086
XP_011512725	XP_038539518
XP_006717045	XP_038511082
XP_016874762	XP_038544045
XP_011524424	XP_038528103
NP_000867	NP_001116074
NP_001291477	XP_038305670
NP_004949	XP_038516296
XP_006721664	XP_038521640
XP_005264574	XP_038536516
NP_001420	XP_038535681
NP_003226	NP_001041569
NP_004371	XP_038523574
NP_003881	XP_038509604
NP_689594	XP_038302879
NP_056224	XP_038292089
NP_001138890	XP_038293042
XP_011531934	XP_038283880
NP_997698	XP_038533842
NP_060034	XP_038544386
XP_016877788	XP_038297978
NP_001316055	XP_038288254
NP_001084	XP_038292925
XP_011537058	XP_038544115
XP_016877205	XP_038529085
NP_002364	XP_038298045
NP_001373227	XP_038512749
XP_024302187	XP_038510255
XP_016870167	XP_038536894
NP_001231892	XP_038286618
XP_011530467	XP_038299981
NP_006303	XP_038292296
XP_016876613	XP_038529887
XP_006718732	XP_038280782
NP_004332	XP_038546934
NP_003096	XP_038520536
XP_011519299	XP_038295330
XP_016869867	XP_038538261
XP_005267477	XP_038529964
NP_000050	NP_001006654
XP_011536382	XP_038292734
NP_078966	XP_038282592
NP_056993	XP_038546677
NP_001371403	XP_038526573
NP_006006	XP_038515674
NP_054733	XP_038547285
NP_055495	XP_038533394
NP_116165	XP_038518610
NP_001138424	XP_038531762
NP_061496	XP_038532785
NP_005112	XP_038533090
NP_000341	NP_001003360
XP_016861165	XP_038288601
NP_000480	XP_038306259
XP_011532396	XP_038283405
NP_079413	XP_038298108
NP_001354490	XP_038521928
NP_002449	XP_038281459
XP_016859930	XP_038291497
NP_000709	XP_038533725
NP_001020029	XP_038528848
XP_005272229	XP_038534122
XP_011543348	XP_038285926
NP_001019554	XP_038544026
NP_001361757	XP_038510437
XP_006719985	XP_038287251
NP_056234	XP_038305233
XP_011533696	XP_038540171
NP_001337091	XP_038545892
XP_005264971	XP_038283555
NP_005900	XP_038515029
NP_477352	XP_038293541
XP_011521840	XP_038531295
XP_016877711	XP_038298307
XP_011533097	XP_038292165
XP_005262425	XP_038306628
XP_006717948	XP_038295575
XP_016855575	XP_038526918
NP_001364459	XP_038295585
XP_005264641	XP_038547683
XP_011534351	XP_038510658
XP_016875415	XP_038295383
XP_011541219	XP_038520682
NP_001136336	XP_038522727
NP_005119	XP_038299388
NP_003283	XP_038527077
XP_016866290	XP_038302315
NP_705833	XP_038300585
XP_005269750	XP_038295875
XP_011511010	XP_038288599
NP_001278253	XP_038531384
XP_016859587	XP_038536521
NP_061836	XP_038299456
XP_011509080	XP_038303724
NP_065073	XP_038510184
XP_006711705	XP_038278800
XP_005256484	XP_038521391
XP_011522899	XP_038531874
NP_001380	XP_038299480
NP_002325	XP_038280406
XP_016857740	XP_038526513
XP_005260057	XP_038284504
XP_006719591	XP_038535276
NP_057417	XP_038525393
NP_006729	XP_038517189
XP_011525315	XP_038512085
XP_011512129	XP_038517792
XP_011534830	XP_038530341
NP_001265227	XP_038288199
NP_061897	XP_038547167
XP_011510726	XP_038288207
NP_982272	XP_038511190
XP_024308593	XP_038302761
NP_055523	XP_038292427
XP_024307952	XP_038293362
XP_011532135	XP_038283801
NP_891550	XP_038283163
NP_060506	XP_038530500
XP_024308994	XP_038291593
NP_955452	XP_038301027
XP_024304557	XP_038543289
NP_062535	XP_038530120
XP_016877297	XP_038529317
XP_011536085	XP_038292814
XP_011543326	XP_038280909
NP_002841	XP_038284925
XP_016870448	XP_038537625
NP_066919	XP_038534810
XP_016867448	XP_038524398
NP_055950	XP_038545083
NP_001274418	XP_038546876
NP_001376546	XP_038526666
NP_000928	XP_038521325
NP_001159435	XP_038302867
XP_016878673	XP_038522697
XP_024307774	XP_038290307
NP_001317189	XP_038294061
NP_001035232	XP_038302858
XP_011523944	XP_038528449
XP_011528760	XP_038293008
XP_005250743	XP_038542025
NP_060542	XP_038518377
XP_016868308	XP_038542931
NP_001008938	XP_038280399
XP_011543206	XP_038286043
XP_024309159	XP_038300892
NP_620305	XP_038299318
XP_016869811	XP_038537702
XP_011509912	XP_038302852
XP_024303906	XP_038514147
XP_011509935	XP_038546505
XP_006721026	XP_038525583
NP_803187	XP_038530483
NP_001371747	XP_038534174
XP_005246356	XP_038302933
XP_006722497	XP_038509871
NP_689957	XP_038524307
XP_011520314	XP_038517081
XP_011508218	XP_038304665
NP_056372	XP_038522437
XP_006722277	XP_038531995
NP_115618	XP_038282657
XP_005258413	XP_038528298
NP_036466	XP_038519956
NP_001888	XP_038298942
NP_001264	XP_038295111
XP_005262352	XP_038306194
NP_056288	XP_038529276
NP_036462	XP_038518945
XP_011522177	XP_038521486
XP_005269705	XP_038518895
NP_001364953	XP_038520326
NP_036553	XP_038543345
XP_005268084	XP_038543936
NP_055640	XP_038299287
NP_001092874	XP_038287508
NP_004548	XP_038539005
NP_001804	XP_038300201
NP_542417	XP_038538895
XP_011522064	XP_038521751
XP_006724878	XP_038307181
NP_001296171	XP_038531202
NP_001373268	XP_038286416
XP_005258164	XP_038528664
NP_004136	XP_038284186
XP_011531007	XP_038536496
NP_001362342	XP_038537674
NP_055616	XP_038518440
NP_059984	XP_038307221
NP_055918	XP_038282807
NP_001292204	XP_038522205
XP_016877839	XP_038298247
XP_011509919	XP_038302871
NP_055601	XP_038286104
NP_003963	XP_038295854
NP_001307764	XP_038298615
XP_011542831	XP_038546007
NP_006412	XP_038297235
NP_001364472	XP_038296845
NP_000123	NP_001003212
NP_065770	XP_038509586
XP_024305999	XP_038524741
NP_005174	XP_038305932
XP_024309019	XP_038546656
NP_055160	XP_038539527
NP_001358972	XP_038511101
XP_006718110	XP_038296311
XP_016883228	XP_038289489
NP_079216	XP_038291315
NP_001317569	XP_038537768
NP_002461	XP_038520093
XP_005246722	XP_038282207
XP_011529011	XP_038535368
XP_011512294	XP_038519921
NP_001186978	XP_038296927
NP_001369277	XP_038298284
XP_016859658	XP_038281866
NP_066363	XP_038290001
NP_005641	XP_038535579
NP_001035203	XP_038525001
NP_002464	NP_001104237
NP_003377	XP_038523950
NP_002462	XP_038529077
NP_000248	NP_001107183
XP_006723661	XP_038288892
NP_004937	XP_038519318
NP_060404	XP_038539922
NP_060004	XP_038520141
NP_055873	XP_038286999
XP_011542959	XP_038545666
XP_011516468	XP_038538518
NP_001374479	XP_038527557
XP_011543165	XP_038281044
NP_001351860	XP_038538356
XP_011525662	XP_038513059
XP_016881477	XP_038528411
XP_005264475	XP_038536537
NP_001352881	XP_038522619
NP_004738	XP_038518977
XP_011509159	XP_038303993
NP_005954	NP_001107189
NP_002463	NP_001070703
XP_016867690	XP_038279703
NP_001155973	XP_038535707
XP_016878010	XP_038516352
XP_005263966	XP_038536300
XP_024301812	XP_038513821
XP_011516365	XP_038537753
NP_694984	XP_038306278
NP_006411	XP_038289979
XP_016883475	XP_038289522
NP_060482	XP_038527537
XP_011542792	XP_038545672
NP_001358518	XP_038284271
XP_005258149	XP_038528576
NP_060003	NP_001070262
NP_056311	XP_038297564
NP_001157281	XP_038533623
NP_001333694	XP_038533457
NP_060132	XP_038511104
NP_000084	XP_038534038
XP_024305104	XP_038287332
NP_003793	XP_038521527
NP_000060	XP_038526684
XP_011515533	XP_038540885
NP_001262	XP_038517172
NP_001353076	XP_038511137
NP_001138462	XP_038517930
XP_011531155	XP_038547128
NP_996879	XP_038547828
XP_006719768	XP_038293996
NP_002283	XP_038283703
NP_777576	XP_038298031
NP_689854	XP_038294336
NP_001356197	XP_038516386
XP_005265428	NP_001003203
XP_016876668	XP_038529982
NP_001017969	XP_038537606
NP_000419	XP_038530113
XP_011525622	XP_038512122
NP_056019	XP_038542506
NP_061152	XP_038279758
XP_011512740	XP_038539475
XP_011533950	XP_038539793
NP_000325	XP_038531926
NP_002340	XP_038302780
NP_000121	XP_038527354
NP_002290	XP_038281513
XP_016880467	XP_038533407
NP_001335658	XP_038546585
NP_056477	XP_038546961
XP_011510412	XP_038536334
NP_001272368	XP_038519791
XP_024305390	XP_038529530
XP_016855823	XP_038525909
NP_001135452	XP_038298047
XP_011510089	XP_038303865
XP_011530986	XP_038547632
NP_659419	XP_038535284
NP_057688	XP_038537576
XP_016877280	XP_038530278
NP_001354553	XP_038522739
NP_001371404	XP_038509814
NP_002327	XP_038294916
NP_001275582	XP_038533088
XP_024310112	XP_038516666
NP_001293018	XP_038509793
XP_016874530	XP_038535125
XP_006722671	XP_038285222
NP_001156729	XP_038307158
NP_001010870	XP_038539632
XP_024304666	XP_038292479
XP_024309300	XP_038301101
XP_024308847	XP_038303838
XP_016866367	XP_038510569
NP_056169	XP_038534282
NP_001358973	XP_038535340
NP_009117	XP_038289551
NP_071396	XP_038302371
NP_001036068	XP_038295289
NP_001363793	XP_038535375
XP_006716714	XP_038540851
XP_011517818	XP_038514417
NP_001511	XP_038524709
XP_016879516	XP_038521733
XP_011536103	XP_038534972
XP_005265126	XP_038287779
NP_001269789	XP_038527833
NP_001032	XP_038301362
XP_016872877	XP_038280556
XP_011543362	XP_038286161
NP_001376220	XP_038292442
NP_001073890	XP_038284149
NP_001120680	XP_038300207
NP_997191	XP_038528000
XP_005273269	XP_038518449
XP_005267041	XP_038540331
NP_001353774	XP_038298007
XP_024303525	XP_038296696
XP_011538765	XP_038521962
XP_024307083	XP_038282606
NP_079357	XP_038529197
NP_001280555	XP_038544985
XP_016883947	XP_038299411
XP_005263415	XP_038544662
XP_011509772	XP_038282152
NP_001352054	XP_038286167
XP_011538506	XP_038518693
XP_006724599	XP_038305702
XP_006721929	XP_038531630
NP_002572	XP_038538483
NP_001036009	XP_038512867
NP_001073936	XP_038528711
XP_011543331	XP_038280686
XP_005261261	XP_038299660
XP_011514973	XP_038544989
XP_011511221	XP_038288486
NP_001366560	NP_001161945
XP_011532279	XP_038299114
XP_016879389	XP_038525005
XP_011517755	XP_038516321
NP_056380	XP_038299218
XP_016883917	XP_038299336
NP_065970	XP_038303546
NP_071348	XP_038534643
NP_001303278	XP_038282110
XP_005258728	XP_038513052
NP_001136235	XP_038293589
XP_005269704	XP_038296379
XP_011539361	XP_038543730
XP_011523673	XP_038533132
XP_016862217	XP_038282554
NP_001248392	XP_038296542
XP_016870344	XP_038537782
NP_056056	XP_038295471
NP_001333342	XP_038285855
NP_001355324	XP_038305328
XP_011537056	XP_038294379
NP_055312	XP_038547709
NP_061198	XP_038298283
NP_079146	XP_038297266
NP_001307676	XP_038531588
XP_011520124	XP_038517414
NP_002284	XP_038527012
NP_542411	XP_038539092
NP_002637	XP_038304171
NP_001004334	XP_038532612
XP_024309179	XP_038282736
XP_005248268	XP_038518024
NP_001308307	XP_038286549
NP_001351247	XP_038293267
NP_001317629	XP_038288064
NP_003861	XP_038517331
XP_011520940	XP_038525479
NP_001363500	XP_038280316
NP_005076	XP_038534188
NP_001073883	XP_038530402
XP_016857512	XP_038527178
XP_011517730	XP_038514452
XP_011539386	XP_038522494
NP_056240	XP_038547427
XP_011542759	XP_038291209
XP_016857388	XP_038515520
XP_005273221	XP_038526507
NP_775873	XP_038294117
XP_005263172	XP_038300341
XP_011515697	XP_038540707
XP_016866180	XP_038510320
XP_011532283	XP_038299124
XP_005268284	XP_038530638
XP_011535336	XP_038529474
XP_016857374	XP_038526343
NP_008841	XP_038524750
XP_005266191	XP_038533905
XP_006722059	XP_038531522
XP_006722909	XP_038284521
NP_001695	XP_038539802
NP_003052	XP_038296091
XP_016867673	XP_038541945
XP_024308699	XP_038546783
XP_016885151	XP_038306727
XP_011524010	XP_038528557
NP_004230	XP_038528972
NP_116277	XP_038538461
NP_000019	XP_038523513
NP_001080	XP_038525446
XP_011526219	XP_038284197
XP_011539559	XP_038515636
NP_004178	NP_001041497
NP_006030	XP_038531866
NP_001129131	XP_038536457
NP_009029	XP_038293469
XP_016863419	XP_038541668
NP_001836	XP_038287386
NP_733468	XP_038297923
XP_006724840	XP_038306771
NP_001295049	XP_038529454
NP_001185879	XP_038287378
NP_001258875	XP_038518304
XP_011517228	XP_038511397
NP_001157858	XP_038537360
NP_001300971	XP_038526623
NP_061142	XP_038532056
XP_006711821	XP_038527552
NP_064693	XP_038294713
XP_024307049	XP_038528454
NP_115818	XP_038521301
XP_011517906	XP_038516318
NP_001365368	XP_038294473
NP_004295	XP_038547086
NP_055804	XP_038539824
NP_056045	XP_038517938
NP_001362582	XP_038543506
XP_016858161	XP_038515954
XP_011517854	XP_038514033
XP_011529151	XP_038304714
NP_001352564	XP_038283373
XP_011533205	XP_038286989
NP_996810	XP_038285795
XP_016883940	XP_038299261
NP_001278910	XP_038510776
NP_001365136	XP_038528566
XP_011508422	XP_038526501
NP_056534	XP_038284610
XP_016867022	XP_038539503
XP_011510861	XP_038300791
NP_001239029	XP_038526687
XP_024308661	XP_038303734
XP_016869180	XP_038541087
XP_016874708	XP_038293742
XP_005267693	XP_038529312
XP_005260519	XP_038289746
NP_005913	XP_038510512
XP_016873686	XP_038286558
XP_005270733	XP_038543559
XP_024304240	XP_038280136
XP_011527896	XP_038299668
XP_011541349	XP_038285689
NP_001124295	XP_038284600
XP_005256606	XP_038521382
XP_011509205	XP_038303910
NP_064505	XP_038281840
NP_001837	XP_038287385
NP_722576	XP_038305147
NP_542194	XP_038289660
NP_001157968	XP_038300864
NP_001238949	XP_038516512
XP_011540770	XP_038516111
XP_016883780	XP_038299675
NP_787954	XP_038297652
XP_016881964	XP_038284317
NP_056100	XP_038509988
NP_060023	XP_038297938
NP_009224	XP_038538989
NP_001374509	XP_038283569
XP_011526807	XP_038290231
NP_055454	XP_038516711
NP_001356185	XP_038303775
NP_004765	XP_038532543
NP_055790	XP_038284387
NP_001276325	XP_038511212
NP_001293066	XP_038546746
NP_001131139	XP_038540100
XP_006724642	XP_038306004
NP_055506	XP_038297820
NP_001352935	XP_038523557
XP_016855481	XP_038515575
NP_060899	XP_038515021
NP_004749	XP_038533007
XP_005255780	XP_038524497
XP_011512123	XP_038518032
XP_006713103	XP_038287647
NP_997186	XP_038296609
XP_016856413	XP_038526165
XP_011542260	XP_038304782
NP_001181875	XP_038301647
XP_011509402	XP_038282051
XP_024303606	XP_038518871
NP_115804	XP_038306510
NP_001278796	XP_038305422
XP_005255916	XP_038522782
NP_004220	XP_038305718
NP_003886	NP_001277034
XP_016869593	XP_038297081
XP_016859146	XP_038281930
XP_024306918	XP_038528117
NP_004482	XP_038509299
XP_016869210	NP_001003040
NP_056281	XP_038283861
XP_005254465	XP_038298813
XP_011533852	XP_038540275
NP_003623	XP_038532334
XP_005255767	XP_038524479
NP_005752	XP_038544172
NP_001847	XP_038515535
XP_005260807	XP_038289016
NP_001013725	XP_038297730
NP_001191147	XP_038292014
XP_024307588	XP_038289784
XP_016878661	XP_038525113
NP_001036146	XP_038522553
NP_071926	XP_038514663
NP_001058	XP_038532481
NP_056140	XP_038301454
NP_001265354	XP_038522873
XP_016873816	XP_038280086
NP_038476	XP_038529340
XP_011516804	XP_038534522
NP_075447	XP_038545772
XP_016873061	XP_038520627
XP_011534248	XP_038510455
NP_001354395	XP_038528018
XP_011513476	XP_038542512
NP_001309185	XP_038283548
NP_006062	XP_038534805
XP_016863960	XP_038281734
NP_036363	XP_038516219
XP_005266355	XP_038290822
NP_000384	XP_038303213
NP_036425	XP_038546539
XP_024302907	XP_038541290
NP_647537	XP_038289191
NP_001073991	XP_038517779
XP_011514277	XP_038279701
NP_001275659	XP_038509445
NP_005206	XP_038510030
XP_024305174	XP_038291039
XP_011530082	XP_038544602
NP_008986	XP_038518982
NP_919431	XP_038509924
NP_001363446	XP_038538799
XP_016874317	NP_001006952
NP_001264214	XP_038520280
XP_005258290	XP_038528323
NP_775837	XP_038293257
XP_005262366	XP_038306181
NP_001336221	XP_038301707
XP_005246449	XP_038302791
XP_006724680	XP_038306545
NP_054799	XP_038298127
XP_024306443	XP_038533670
XP_016878863	XP_038525186
NP_056280	XP_038519469
NP_690848	XP_038541027
NP_006624	XP_038516931
XP_016858421	XP_038527454
NP_775760	XP_038519763
NP_001317928	XP_038539811
NP_001369437	XP_038519925
NP_056128	XP_038520550
XP_011520551	XP_038298059
XP_016878726	NP_001002971
NP_055621	XP_038537990
NP_008958	XP_038288304
NP_000255	XP_038510881
XP_011517801	XP_038514014
XP_016862450	XP_038283215
XP_011539187	XP_038523446
NP_714544	XP_038297734
NP_742066	XP_038536372
NP_005637	XP_038518428
NP_001284636	XP_038526694
XP_016868457	XP_038297279
NP_619727	XP_038523120
NP_056471	XP_038528941
NP_004317	XP_038278843
XP_011543334	XP_038280928
XP_024306297	XP_038532043
NP_001362476	XP_038300686
NP_002429	XP_038516325
XP_016877626	XP_038517156
XP_024309041	XP_038527775
XP_011532222	XP_038282966
NP_056276	XP_038528362
NP_001003699	XP_038302227
NP_000199	XP_038284657
XP_024305825	XP_038298973
NP_001304092	XP_038538521
XP_016868239	XP_038279640
XP_011541005	XP_038520636
NP_001357331	XP_038523831
NP_005912	XP_038514848
XP_005259717	XP_038285156
XP_005266359	XP_038286899
XP_011541883	XP_038537108
NP_872584	NP_001300726
XP_011531220	XP_038546751
XP_024309901	XP_038544708
NP_001186346	XP_038532610
XP_024309291	XP_038283825
XP_373030	XP_038300146
NP_001317289	XP_038305620
XP_011510616	NP_001121572
XP_016867287	XP_038544879
XP_016859066	XP_038303783
NP_002448	XP_038281456
NP_001371475	XP_038510431
NP_001122080	XP_038297975
NP_000043	XP_038306265
XP_016856233	XP_038279116
XP_005246338	NP_001026988
NP_001035207	XP_038286137
NP_000079	NP_001003090
XP_011521675	XP_038515219
NP_705618	XP_038519813
XP_011517314	XP_038510931
NP_003961	XP_038546303
NP_003734	XP_038546804
NP_001008537	XP_038306242
XP_011516423	XP_038534193
XP_024305333	XP_038529703
NP_001372548	XP_038537285
NP_036546	XP_038304392
XP_005248611	XP_038514938
NP_000082	XP_038291532
NP_054860	XP_038544915
XP_016858338	XP_038527155
NP_055417	XP_038288210
XP_005254194	XP_038516522
NP_001161328	XP_038292359
NP_065880	XP_038511310
NP_001351785	XP_038527173
NP_001371381	XP_038295964
NP_000205	XP_038289059
XP_005251926	XP_038511133
NP_001317137	XP_038286447
NP_009115	XP_038283485
NP_060853	XP_038281856
XP_011524713	XP_038512372
NP_056018	XP_038278985
XP_024310051	XP_038304197
XP_011525174	XP_038512373
XP_011523571	XP_038533323
NP_078970	XP_038510329
XP_011526231	XP_038284206
NP_000159	XP_038279631
XP_011524491	XP_038528195
XP_011532619	XP_038287808
XP_006712743	XP_038302875
XP_024305769	XP_038517430
XP_011512018	XP_038517861
NP_073752	XP_038298334
NP_001363060	XP_038526076
NP_057591	XP_038532541
XP_011512437	XP_038518317
NP_001271188	XP_038295835
NP_060887	XP_038526446
XP_016862847	XP_038283191
NP_874365	XP_038541208
NP_001295	XP_038533554
XP_016880922	XP_038531647
XP_016877510	XP_038298566
XP_006721234	XP_038515325
XP_006711722	XP_038527715
NP_065812	XP_038531404
XP_016861136	XP_038287846
XP_006719365	XP_038294023
NP_056526	XP_038512437
NP_115921	XP_038510490
NP_075556	XP_038289184
NP_005624	XP_038547234
XP_024305122	XP_038287118
NP_001278651	XP_038519451
XP_011538498	XP_038296418
NP_055869	XP_038544289
NP_008870	XP_038529511
NP_612369	XP_038529109
NP_001093869	NP_001300738
NP_001973	XP_038534896
NP_036565	XP_038303414
XP_011543457	XP_038281050
XP_011514525	XP_038541832
NP_003738	XP_038545939
XP_011509378	XP_038291753
NP_001276976	XP_038295443
NP_060224	XP_038539184
NP_689585	XP_038515838
NP_003276	XP_038527192
NP_919269	XP_038287862
NP_000483	NP_001007144
XP_011535239	XP_038543973
XP_005246247	XP_038546642
NP_006763	XP_038539124
XP_006720500	XP_038298214
XP_005264105	XP_038536141
NP_001028229	XP_038283142
XP_011529936	XP_038544435
NP_002244	NP_001041489
XP_011522859	XP_038532178
XP_011533457	XP_038291063
NP_579878	XP_038517702
NP_000081	XP_038303212
NP_055843	XP_038301995
XP_016866359	XP_038510159
XP_016866934	XP_038539539
XP_016857976	XP_038526100
NP_055144	XP_038523204
XP_005260495	XP_038289761
NP_056028	XP_038286400
NP_598000	XP_038539897
XP_005263453	XP_038533970
XP_011519396	XP_038287222
NP_056036	XP_038296189
XP_024309653	XP_038546253
XP_011512026	XP_038517897
NP_001275914	XP_038532037
NP_001136254	XP_038279167
XP_005264880	XP_038283713
XP_005253383	XP_038294534
XP_016865394	XP_038518320
NP_689472	XP_038517262
NP_055877	XP_038296299
NP_001351997	XP_038538484
XP_016866497	XP_038302438
XP_016864349	XP_038517515
NP_060045	XP_038533641
XP_006712709	XP_038303385
NP_003777	XP_038532812
NP_001164432	XP_038306792
NP_054831	XP_038540812
NP_065976	XP_038523440
NP_001354427	XP_038281505
NP_005397	XP_038528427
NP_003889	XP_038510448
XP_011540739	XP_038543570
NP_009231	XP_038530837
NP_001358171	XP_038540417
NP_001311048	XP_038516988
XP_005248689	XP_038516877
NP_001159583	XP_038284652
XP_011510350	XP_038302753
NP_061903	XP_038514817
NP_001358154	XP_038538117
XP_016883022	XP_038513571
NP_940867	XP_038306474
NP_001290427	XP_038542377
NP_001138502	XP_038287633
NP_001307279	XP_038299572
NP_694972	XP_038288257
NP_001353615	XP_038520717
NP_858045	XP_038289976
XP_024308587	XP_038536443
XP_024304124	XP_038286534
XP_005263479	XP_038522613
XP_005254127	XP_038287342
XP_011531457	XP_038547212
XP_016882154	XP_038513250
NP_065871	XP_038290412
NP_079429	XP_038519387
XP_006721594	XP_038521199
NP_001339115	XP_038544251
NP_001362299	XP_038306740
XP_011540130	XP_038516293
XP_011537169	XP_038292493
NP_000055	XP_038284790
NP_001073948	XP_038515061
XP_016856341	XP_038526736
XP_016867371	XP_038279498
NP_001338299	XP_038301615
XP_016874961	XP_038294794
XP_005257825	XP_038532845
NP_694591	XP_038530711
NP_004437	XP_038304387
NP_001091868	XP_038304609
XP_011508975	XP_038303288
NP_000370	XP_038547105
NP_002652	XP_038522858
XP_016858494	XP_038526503
NP_001310991	XP_038304419
NP_062565	XP_038513922
XP_005255136	XP_038525278
XP_024303020	XP_038541256
NP_005853	XP_038288349
XP_006716684	XP_038540844
XP_024305664	XP_038298930
NP_055945	XP_038281603
XP_006712840	XP_038291586
XP_005250207	XP_038523898
XP_011515262	XP_038541239
XP_005268318	XP_038516510
XP_016861981	XP_038282869
NP_653252	XP_038297072
XP_011520427	XP_038297898
