NP_001254479	XP_040559534
NP_001275659	XP_015135805
XP_006712709	XP_040559525
XP_016885151	XP_040556093
XP_011531155	XP_015139206
NP_055523	XP_415157
XP_011516804	XP_025011809
NP_064505	XP_004937020
XP_016883228	XP_015151765
XP_011532135	XP_040501993
XP_011517906	XP_015136868
NP_002448	XP_040557588
XP_024309159	NP_001264754
NP_005913	XP_040554075
NP_055804	XP_015140258
NP_001362342	XP_015135593
NP_001352054	XP_040515984
NP_056276	XP_004939860
NP_036425	XP_419931
NP_004220	XP_416776
XP_005266355	XP_015133327
NP_055506	NP_001376438
NP_004765	XP_418125
NP_004136	XP_015155546
XP_016862847	XP_025010489
XP_011511221	XP_422596
NP_065871	XP_040506875
NP_001300971	NP_001026200
NP_001511	XP_004945401
NP_065812	XP_004946330
XP_006713103	XP_015136994
NP_036565	XP_421912
NP_001248392	XP_003641574
NP_001371475	XP_015139559
NP_001157858	XP_015149567
XP_005269705	NP_001182529
NP_000384	XP_004942453
XP_011526219	XP_015155654
NP_002290	NP_001376306
XP_016855481	NP_989823
NP_061836	NP_001366043
XP_011542831	XP_040554614
XP_005254465	XP_040562516
NP_001278651	XP_414567
NP_001354814	XP_003640413
XP_011534248	XP_040554390
XP_016873686	XP_040557291
NP_001238949	XP_040562767
NP_004738	XP_040558631
NP_001291477	XP_040511222
NP_001036146	XP_015152627
NP_075447	XP_015152896
XP_016857374	XP_015146574
NP_001308307	XP_015142115
XP_024304557	XP_040507892
NP_055417	XP_004939498
XP_011510616	XP_015147045
NP_066363	XP_015152165
XP_024307774	XP_015152086
XP_006721234	XP_004944241
XP_016859066	XP_015144601
NP_000255	NP_990291
NP_001355324	XP_416838
NP_055843	XP_025009505
XP_016857028	XP_004947523
NP_001157281	XP_004946595
XP_016862450	NP_989645
NP_001311048	XP_003640571
NP_001161328	XP_015130822
NP_001351785	XP_004943315
XP_005264105	XP_015133285
XP_011510350	XP_422174
XP_016867371	XP_015137101
NP_003886	XP_015155289
NP_055640	XP_003640527
NP_001317137	XP_040556749
NP_004437	XP_040552982
NP_001362582	XP_417783
XP_016858161	XP_015152751
XP_016868329	XP_040540816
NP_000079	XP_024999899
XP_006711655	XP_040554457
NP_001191147	XP_004934537
XP_016874317	NP_989757
NP_056240	XP_015141475
NP_000085	XP_015148860
XP_011529151	XP_015134091
NP_065880	XP_003643048
NP_004482	XP_025000235
NP_001091868	NP_001026576
NP_036558	XP_001232348
XP_011534351	NP_990588
NP_004317	XP_015153750
XP_011514973	XP_040513110
XP_016868457	XP_015138383
XP_024309300	NP_001309290
NP_065976	XP_015146607
NP_001093869	XP_040554951
XP_016870344	NP_001182532
NP_056028	XP_015141954
NP_001264214	XP_004948057
NP_647537	XP_015141534
XP_005258290	XP_004939876
XP_006721929	XP_015150809
NP_005624	XP_003640979
XP_005267041	XP_004940355
NP_001363793	XP_040528355
NP_955452	XP_416549
XP_011539361	XP_040561312
NP_001362299	XP_015134108
NP_001371661	XP_040512475
XP_024305825	XP_015134220
NP_006030	XP_015154875
XP_016878661	XP_025011026
NP_001364953	XP_024999098
XP_016877626	NP_990363
NP_005853	XP_015146838
NP_001372548	XP_040511955
NP_919431	XP_015137683
NP_000205	XP_415035
XP_011517755	NP_001305910
XP_005246247	XP_015131571
XP_005253383	XP_004937958
NP_001073883	XP_004941925
XP_016864349	XP_025005787
XP_016878726	NP_001012540
NP_061142	XP_015135428
NP_056380	NP_001292090
XP_024305664	XP_015134307
NP_001284636	XP_015145837
NP_000929	NP_001006448
NP_705618	XP_004937254
NP_060918	XP_015138332
NP_001351997	XP_003642322
XP_005258149	XP_040543707
XP_016869593	XP_015138140
XP_006711821	XP_015139220
XP_005263453	XP_004946046
XP_011520124	XP_413844
NP_008870	XP_015132223
NP_001353453	XP_015132268
NP_001278938	XP_040554462
XP_016866180	XP_040554103
NP_001028229	XP_015148750
NP_001358973	XP_025008646
NP_000199	XP_001233399
NP_001080	XP_414701
NP_000159	XP_015137044
NP_001369437	XP_015137668
NP_002283	NP_989497
XP_016865476	XP_424719
NP_001307676	XP_040505613
NP_003738	NP_989671
NP_001350318	XP_040505052
XP_024301921	XP_040503221
NP_982354	XP_040527875
NP_742066	XP_015139316
NP_054860	XP_025003363
NP_001303278	XP_040560197
NP_001356185	XP_040559464
NP_005912	XP_015133061
XP_011538765	XP_025009036
NP_001013725	XP_004941777
XP_005259717	XP_015155350
NP_001336221	XP_015132650
XP_011512725	XP_040553696
NP_054831	XP_015138524
XP_011512026	XP_015141146
XP_024309653	XP_040556127
NP_001836	XP_015133309
NP_062565	XP_040536284
NP_036553	XP_417721
NP_000483	XP_015131458
XP_011531220	XP_025004865
XP_006724599	XP_025001825
XP_024307049	NP_990290
NP_001355794	XP_025004289
XP_016858338	XP_015145996
NP_055945	XP_004941005
NP_005327	XP_015132306
XP_016880922	XP_015150931
XP_006716684	NP_001292091
NP_660333	XP_420763
NP_219499	NP_001092009
NP_001307279	XP_040561817
XP_005254127	XP_004938615
XP_024305969	XP_015157412
NP_004230	XP_421324
XP_016866359	XP_015139670
NP_001269789	XP_015154141
XP_016861981	XP_040502548
NP_001124295	NP_996835
NP_038476	XP_015143136
NP_060853	XP_015132674
XP_011541883	XP_004949328
NP_001371404	XP_040551595
NP_002882	XP_003641914
NP_001243415	XP_015145945
NP_001136235	XP_040558283
XP_016877510	NP_001280149
NP_005397	XP_015133417
XP_024305769	XP_004943891
XP_005250207	XP_015151117
NP_542166	XP_015153086
XP_011541416	XP_040512083
NP_005436	NP_989848
NP_001058	NP_990122
XP_011516468	NP_001292609
XP_011517854	XP_015137510
NP_995314	XP_015144834
XP_005265126	XP_040544652
XP_005247270	XP_040562016
XP_011511010	XP_422837
XP_016858421	XP_015139454
NP_001352205	XP_025011563
XP_024306918	XP_001233854
NP_055610	NP_001305395
XP_005263479	XP_004947510
NP_000928	XP_040513125
NP_006624	XP_015132806
NP_060552	NP_001308419
NP_001018494	XP_015153017
NP_036546	NP_001157272
NP_001357331	XP_001233717
XP_024306443	XP_015151355
XP_011524491	XP_015137844
NP_003961	XP_015140305
NP_001376220	XP_015130668
XP_005260781	XP_015138970
NP_579878	XP_015141487
NP_001914	NP_989547
XP_016857512	XP_040560831
NP_619727	NP_001185929
XP_016881299	XP_040512223
XP_016883022	XP_040501890
XP_005256612	NP_001025806
XP_024305174	XP_040505557
NP_001888	XP_004943764
NP_008840	XP_015136195
NP_004932	XP_418105
XP_005260495	XP_040506710
NP_036363	XP_024998357
XP_016857388	XP_015153312
XP_016875568	XP_040523487
XP_005255136	NP_989961
XP_006722671	NP_001165242
XP_016878863	XP_414712
XP_005248611	XP_025000545
XP_005257825	XP_040505811
NP_001120680	XP_015131709
NP_008841	XP_025010903
NP_001106	XP_418437
NP_001353615	XP_015153714
XP_011514379	XP_004937904
NP_001121187	XP_003641042
NP_071904	NP_001012965
NP_001317289	XP_015158157
NP_694972	XP_418790
NP_001309185	NP_001280247
XP_011526807	NP_001012850
XP_011511918	XP_025005731
NP_002959	XP_040562937
NP_001354427	XP_015145306
XP_016882594	XP_015155614
NP_056046	XP_040557386
NP_872584	XP_040555394
NP_065979	XP_001234010
NP_002652	XP_025010053
XP_005246629	XP_040559950
NP_071348	XP_040552993
NP_056007	XP_025005026
NP_001365498	XP_414300
NP_060587	XP_004942384
XP_011529936	XP_004941016
XP_016871696	XP_040558130
NP_003237	NP_001186382
XP_005270242	NP_989672
NP_005076	XP_040505300
NP_001354863	XP_040508539
NP_055661	XP_418441
NP_001280569	XP_015143303
NP_054722	NP_001025753
XP_016873816	XP_015141641
NP_001295	XP_415836
XP_011510863	XP_025009537
XP_024309509	XP_015148619
XP_016866497	NP_001152842
NP_001268400	XP_424859
XP_011540739	XP_040561158
NP_006209	NP_001004410
XP_011511892	XP_015141510
NP_001093631	XP_040507414
NP_001073991	XP_015141286
XP_016880222	XP_415742
NP_001120932	NP_001012972
XP_016879141	NP_989802
NP_001278796	XP_015128470
NP_055454	XP_004949445
NP_064502	XP_414663
NP_115804	XP_015133845
XP_011540130	XP_015152406
XP_011528016	XP_003640553
XP_011514525	NP_990543
NP_003391	NP_001277063
NP_001017969	XP_004949130
NP_001094058	XP_004946062
NP_997191	XP_040508530
NP_003276	XP_015145730
NP_001308032	XP_418757
XP_011517179	XP_015134792
XP_005248308	XP_015137743
XP_011514277	XP_040515061
XP_016856233	XP_024999412
NP_065799	NP_001025893
XP_011513476	XP_025003133
NP_690848	XP_015138660
NP_073752	XP_015147354
XP_005260807	XP_040553723
XP_005255375	XP_004945342
NP_055795	XP_015150506
XP_011508625	XP_040553803
NP_004318	XP_415244
NP_036214	XP_418380
XP_006721054	XP_015150235
NP_001006658	XP_419970
NP_001290203	XP_015155060
XP_011508956	XP_015145166
NP_001137303	NP_989469
XP_006713348	NP_001280243
XP_011512144	XP_015141175
XP_011537169	XP_004945610
NP_000043	NP_001376445
NP_858058	XP_004940687
NP_055986	XP_414725
NP_071397	XP_040507221
XP_006718779	XP_015142358
XP_011510330	XP_015132683
NP_001317928	XP_015140289
XP_006714570	XP_040551667
NP_443711	XP_015148656
NP_787954	XP_025009727
NP_036333	NP_990827
XP_011517801	XP_025004137
XP_024309947	NP_001026707
NP_000080	NP_001073182
XP_024304866	XP_004945600
XP_005266191	XP_415419
NP_109592	NP_989453
XP_024310051	XP_015154390
XP_011519396	NP_001239028
XP_011519389	XP_416978
XP_011508507	XP_004943329
NP_001339115	XP_015140200
XP_005251926	XP_040511943
NP_055448	XP_420968
NP_003238	XP_015139537
XP_006711357	XP_015145869
NP_003777	XP_015151012
NP_055058	XP_040555677
NP_001356735	XP_040508947
NP_004963	XP_015135543
NP_003619	XP_040559446
XP_024309485	XP_015147148
NP_001128243	XP_024998054
XP_011510089	XP_422062
NP_036440	XP_015128110
XP_011510411	XP_015145212
NP_116277	XP_024997115
NP_079330	NP_001012966
XP_011509233	XP_025009274
XP_005262366	XP_015133888
XP_005268356	XP_040518473
NP_001189367	XP_025007796
NP_061903	XP_015133056
XP_011542496	XP_015139599
NP_001001671	XP_003640537
NP_001365136	XP_040543839
XP_011518527	XP_015142675
NP_001333342	XP_004938948
XP_011514312	XP_015151429
NP_004989	XP_004943823
NP_002429	NP_001305936
NP_065825	XP_419157
NP_060868	XP_414338
NP_006382	XP_003641442
NP_065194	XP_040562800
NP_598377	XP_413968
XP_011516714	XP_414325
NP_056128	XP_040508093
XP_011515628	XP_040546554
XP_011512881	NP_001012880
NP_079029	XP_422022
XP_016877757	XP_025009887
NP_001336206	XP_004939445
NP_003889	XP_003640964
XP_011514557	XP_040518460
NP_003782	XP_003641945
NP_065813	XP_015136990
XP_005270733	XP_040561152
XP_011524265	XP_003640794
NP_001159583	XP_040509838
XP_016875753	XP_004938042
NP_005836	XP_040555535
NP_065801	XP_015139199
XP_016875929	XP_040555761
NP_858045	XP_040506837
NP_055835	XP_025010103
XP_016884204	XP_040542690
NP_001136254	NP_001376277
XP_005269414	XP_015147082
NP_001361314	XP_040511430
XP_005258334	XP_419162
XP_011509815	XP_015145204
NP_000370	NP_990458
NP_057591	XP_004948639
NP_054706	XP_040558242
NP_955387	XP_015148002
XP_016863063	NP_001376204
NP_003734	XP_040553163
NP_001104490	NP_001026555
XP_006713655	XP_015153476
XP_011539187	XP_024998369
NP_115536	XP_004935280
NP_005392	XP_419419
XP_005266414	XP_015132304
XP_024305390	XP_004936563
XP_006724559	XP_004934744
XP_011543206	XP_040515479
XP_005249816	XP_015152966
XP_005266359	XP_004938748
XP_005267344	XP_015143216
XP_011536405	XP_040503874
XP_006716626	XP_040546800
XP_011534084	XP_040554104
NP_008958	XP_015137235
XP_024305841	XP_040562442
XP_011517323	XP_015134982
NP_057613	XP_025002617
XP_024308847	NP_990786
NP_056045	XP_426346
NP_003741	XP_421787
XP_024302967	NP_990766
NP_006036	XP_015152004
XP_005269704	XP_015144213
NP_001354424	XP_015144886
NP_776175	NP_001025719
NP_001265354	XP_040563096
NP_001248755	XP_004948822
XP_016856413	XP_015146330
XP_005246722	XP_422162
NP_733765	NP_001258903
NP_055144	XP_414022
XP_005272229	XP_024997296
XP_016861512	XP_015137299
XP_011535241	XP_004941938
NP_821077	XP_004938727
XP_005268509	XP_015149085
NP_001276976	NP_001124211
XP_016866087	XP_025005137
XP_016878512	XP_040503663
NP_942568	XP_004945009
NP_055486	NP_001026138
NP_036596	NP_990034
XP_024303103	XP_001235643
NP_000419	XP_015143162
XP_006713968	XP_040555248
NP_001338299	XP_015132658
XP_011533950	XP_015140332
XP_005268318	XP_416881
NP_001847	XP_015153314
XP_011528760	XP_025011302
XP_011510380	XP_040560098
XP_011517228	XP_040502614
XP_016873061	XP_015153756
XP_011532222	NP_001264946
NP_775866	XP_040510688
NP_064613	XP_015153603
NP_065934	XP_015146768
XP_011531457	XP_424198
NP_002244	NP_001004368
NP_061877	XP_015137446
XP_011530082	XP_040555611
NP_001245282	NP_001026672
NP_001371957	XP_004943956
XP_006717987	XP_015143770
NP_001096617	XP_040561437
XP_016877462	XP_015147746
NP_003592	XP_015132208
NP_002217	XP_001235689
NP_001837	XP_015133341
NP_060707	XP_421573
XP_006715516	XP_004940474
NP_001268694	XP_015131628
NP_055659	XP_015143284
XP_016870058	XP_415391
XP_005261261	XP_040559901
XP_024310035	XP_420603
NP_001287779	XP_040561191
NP_061908	XP_004940992
XP_016868239	XP_040545224
NP_001004439	XP_413930
XP_005266487	XP_040561415
NP_005219	XP_025002843
XP_011537894	XP_015134199
NP_077288	XP_416329
XP_024309041	XP_040508398
NP_005637	XP_040554214
XP_006711705	XP_004943232
XP_024303020	XP_025003876
XP_016856524	XP_015145994
NP_001181875	XP_015147014
NP_002218	NP_990201
NP_004431	XP_040552779
NP_000284	XP_015147876
NP_060555	XP_015154207
NP_065433	XP_015137790
NP_001296122	XP_015152322
XP_005252786	NP_001186340
NP_001269970	XP_004938410
NP_001276916	XP_040553671
XP_016877673	XP_025009759
NP_001333158	XP_015137689
XP_006724680	XP_420322
NP_001309722	XP_004942214
NP_055431	XP_040561643
XP_011511197	XP_040561478
NP_001269356	XP_015131200
XP_005262664	XP_015140447
NP_207837	XP_428089
NP_055793	XP_421749
NP_001239007	NP_990171
XP_006717165	NP_001124214
NP_001243399	XP_040511846
XP_016856341	XP_040560708
XP_006712758	XP_040559615
NP_056075	XP_015155661
NP_001037	XP_003643107
XP_005254194	XP_003641878
XP_011537116	XP_004937680
NP_055421	NP_001034387
NP_055869	XP_040559162
NP_002628	XP_004940655
XP_011527985	XP_040508265
NP_065907	XP_015147969
NP_055647	XP_015132517
NP_001273644	XP_040511538
XP_006711722	XP_015153930
NP_055176	XP_040562960
XP_016866963	XP_040553575
NP_001374485	XP_025007564
XP_024301991	XP_025010719
NP_055601	XP_025002715
NP_055030	XP_015153913
NP_000780	NP_001161204
NP_569733	XP_040504039
NP_001304092	XP_415405
NP_005723	XP_004945072
NP_001341143	XP_015133584
NP_002340	NP_001032925
XP_011531200	NP_989756
NP_490597	XP_015128407
NP_000692	XP_040528616
XP_024304666	NP_001025832
NP_647479	XP_421414
XP_011513778	XP_015131337
NP_001311404	XP_024999268
XP_011507656	XP_024999657
NP_001003699	XP_015131325
XP_011532780	XP_015149228
NP_874365	XP_040552106
XP_011520551	XP_015147634
NP_542194	XP_015152276
XP_016857976	XP_040561034
XP_011516871	XP_015135227
NP_057458	XP_003641034
XP_016873282	NP_001185485
NP_006217	XP_421916
XP_011510519	XP_015144573
NP_008954	XP_025008349
XP_016861407	XP_025003137
XP_005251776	XP_004946052
NP_000081	NP_990711
NP_056018	NP_001012950
NP_001350643	XP_040506842
